,fatrCode,facilityId,measDate,fldCode,sectCode,itemCode,senVal,ymd,cntCollect,num,totalRows,totalPage,currentPage
76,TE,PF_0000185_01,2017-03-16 17:00:00,FG,EO,132600,10.78,20170316,38,77,,,
77,TE,PF_0000185_01,2017-03-16 18:00:00,FG,EO,132600,10.48,20170316,44,78,,,
78,HI,PF_0000185_01,2017-03-16 18:00:00,FG,EI,132600,81.3,20170316,36,79,,,
79,TI,PF_0000185_01,2017-03-16 18:00:00,FG,EI,132600,17.84,20170316,44,80,,,
80,TL,PF_0000185_01,2017-03-16 18:00:00,FG,EL,132600,18.81,20170316,44,81,,,
81,WD,PF_0000185_01,2017-03-16 18:00:00,FG,EO,132600,189.53,20170316,36,82,,,
82,WS,PF_0000185_01,2017-03-16 18:00:00,FG,EO,132600,1.96,20170316,44,83,,,
83,EL,PF_0000185_01,2017-03-16 18:00:00,FG,EL,132600,,20170316,36,84,,,
84,HL,PF_0000185_01,2017-03-16 18:00:00,FG,EL,132600,,20170316,36,85,,,
85,RP,PF_0000185_01,2017-03-16 18:00:00,FG,EO,132600,,20170316,36,86,,,
86,SR,PF_0000185_01,2017-03-16 18:00:00,FG,EO,132600,3.54,20170316,44,87,,,
87,CI,PF_0000185_01,2017-03-16 18:00:00,FG,EI,132600,350.34,20170316,38,88,,,
88,HI,PF_0000185_01,2017-03-16 19:00:00,FG,EI,132600,81.09,20170316,37,89,,,
89,TI,PF_0000185_01,2017-03-16 19:00:00,FG,EI,132600,17.33,20170316,43,90,,,
90,HL,PF_0000185_01,2017-03-16 19:00:00,FG,EL,132600,,20170316,37,91,,,
91,WS,PF_0000185_01,2017-03-16 19:00:00,FG,EO,132600,1.05,20170316,43,92,,,
92,RP,PF_0000185_01,2017-03-16 19:00:00,FG,EO,132600,,20170316,37,93,,,
93,TE,PF_0000185_01,2017-03-16 19:00:00,FG,EO,132600,9.45,20170316,43,94,,,
94,SR,PF_0000185_01,2017-03-16 19:00:00,FG,EO,132600,,20170316,43,95,,,
95,EL,PF_0000185_01,2017-03-16 19:00:00,FG,EL,132600,,20170316,37,96,,,
96,CI,PF_0000185_01,2017-03-16 19:00:00,FG,EI,132600,384.95,20170316,38,97,,,
97,TL,PF_0000185_01,2017-03-16 19:00:00,FG,EL,132600,18.45,20170316,43,98,,,
98,WD,PF_0000185_01,2017-03-16 19:00:00,FG,EO,132600,192.78,20170316,37,99,,,
99,SR,PF_0000185_01,2017-03-16 20:00:00,FG,EO,132600,,20170316,40,100,,,
100,HL,PF_0000185_01,2017-03-16 20:00:00,FG,EL,132600,,20170316,38,101,,,
101,CI,PF_0000185_01,2017-03-16 20:00:00,FG,EI,132600,418.73,20170316,40,102,,,
102,HI,PF_0000185_01,2017-03-16 20:00:00,FG,EI,132600,82.15,20170316,38,103,,,
103,TE,PF_0000185_01,2017-03-16 20:00:00,FG,EO,132600,7.4,20170316,40,104,,,
104,RP,PF_0000185_01,2017-03-16 20:00:00,FG,EO,132600,,20170316,38,105,,,
105,TI,PF_0000185_01,2017-03-16 20:00:00,FG,EI,132600,16.7,20170316,40,106,,,
106,WS,PF_0000185_01,2017-03-16 20:00:00,FG,EO,132600,.6,20170316,40,107,,,
107,EL,PF_0000185_01,2017-03-16 20:00:00,FG,EL,132600,,20170316,38,108,,,
108,TL,PF_0000185_01,2017-03-16 20:00:00,FG,EL,132600,18.01,20170316,40,109,,,
109,WD,PF_0000185_01,2017-03-16 20:00:00,FG,EO,132600,192.95,20170316,38,110,,,
110,HL,PF_0000185_01,2017-03-16 21:00:00,FG,EL,132600,,20170316,40,111,,,
111,CI,PF_0000185_01,2017-03-16 21:00:00,FG,EI,132600,444.41,20170316,39,112,,,
112,RP,PF_0000185_01,2017-03-16 21:00:00,FG,EO,132600,,20170316,40,113,,,
113,TL,PF_0000185_01,2017-03-16 21:00:00,FG,EL,132600,17.25,20170316,37,114,,,
114,TI,PF_0000185_01,2017-03-16 21:00:00,FG,EI,132600,15.64,20170316,37,115,,,
115,TE,PF_0000185_01,2017-03-16 21:00:00,FG,EO,132600,6.19,20170316,37,116,,,
116,SR,PF_0000185_01,2017-03-16 21:00:00,FG,EO,132600,,20170316,37,117,,,
117,WD,PF_0000185_01,2017-03-16 21:00:00,FG,EO,132600,193.03,20170316,40,118,,,
118,WS,PF_0000185_01,2017-03-16 21:00:00,FG,EO,132600,,20170316,37,119,,,
119,EL,PF_0000185_01,2017-03-16 21:00:00,FG,EL,132600,,20170316,40,120,,,
120,HI,PF_0000185_01,2017-03-16 21:00:00,FG,EI,132600,83.42,20170316,40,121,,,
121,TL,PF_0000185_01,2017-03-16 22:00:00,FG,EL,132600,16.48,20170316,45,122,,,
122,TE,PF_0000185_01,2017-03-16 22:00:00,FG,EO,132600,5.37,20170316,45,123,,,
123,SR,PF_0000185_01,2017-03-16 22:00:00,FG,EO,132600,,20170316,45,124,,,
124,WD,PF_0000185_01,2017-03-16 22:00:00,FG,EO,132600,192.92,20170316,37,125,,,
125,WS,PF_0000185_01,2017-03-16 22:00:00,FG,EO,132600,.5,20170316,45,126,,,
126,HL,PF_0000185_01,2017-03-16 22:00:00,FG,EL,132600,,20170316,37,127,,,
127,HI,PF_0000185_01,2017-03-16 22:00:00,FG,EI,132600,82.94,20170316,37,128,,,
128,TI,PF_0000185_01,2017-03-16 22:00:00,FG,EI,132600,15.19,20170316,45,129,,,
129,RP,PF_0000185_01,2017-03-16 22:00:00,FG,EO,132600,,20170316,37,130,,,
130,CI,PF_0000185_01,2017-03-16 22:00:00,FG,EI,132600,466.19,20170316,36,131,,,
131,EL,PF_0000185_01,2017-03-16 22:00:00,FG,EL,132600,,20170316,37,132,,,
132,TI,PF_0000185_01,2017-03-16 23:00:00,FG,EI,132600,15.19,20170316,38,133,,,
133,TL,PF_0000185_01,2017-03-16 23:00:00,FG,EL,132600,16.06,20170316,38,134,,,
134,WD,PF_0000185_01,2017-03-16 23:00:00,FG,EO,132600,193.66,20170316,41,135,,,
135,WS,PF_0000185_01,2017-03-16 23:00:00,FG,EO,132600,.71,20170316,38,136,,,
136,HI,PF_0000185_01,2017-03-16 23:00:00,FG,EI,132600,81.55,20170316,41,137,,,
137,HL,PF_0000185_01,2017-03-16 23:00:00,FG,EL,132600,,20170316,41,138,,,
138,RP,PF_0000185_01,2017-03-16 23:00:00,FG,EO,132600,,20170316,41,139,,,
139,SR,PF_0000185_01,2017-03-16 23:00:00,FG,EO,132600,,20170316,38,140,,,
140,CI,PF_0000185_01,2017-03-16 23:00:00,FG,EI,132600,482.85,20170316,39,141,,,
141,TE,PF_0000185_01,2017-03-16 23:00:00,FG,EO,132600,5.04,20170316,38,142,,,
142,EL,PF_0000185_01,2017-03-16 23:00:00,FG,EL,132600,,20170316,41,143,,,
143,TI,PF_0000185_01,2017-03-17 00:00:00,FG,EI,132600,14.98,20170317,43,144,,,
144,TE,PF_0000185_01,2017-03-17 00:00:00,FG,EO,132600,4.56,20170317,43,145,,,
145,WS,PF_0000185_01,2017-03-17 00:00:00,FG,EO,132600,.62,20170317,43,146,,,
146,WD,PF_0000185_01,2017-03-17 00:00:00,FG,EO,132600,289.53,20170317,38,147,,,
147,TL,PF_0000185_01,2017-03-17 00:00:00,FG,EL,132600,15.83,20170317,43,148,,,
148,HL,PF_0000185_01,2017-03-17 00:00:00,FG,EL,132600,,20170317,38,149,,,
149,EL,PF_0000185_01,2017-03-17 00:00:00,FG,EL,132600,,20170317,38,150,,,
150,CI,PF_0000185_01,2017-03-17 00:00:00,FG,EI,132600,492.08,20170317,37,151,,,
151,SR,PF_0000185_01,2017-03-17 00:00:00,FG,EO,132600,,20170317,43,152,,,
152,RP,PF_0000185_01,2017-03-17 00:00:00,FG,EO,132600,,20170317,38,153,,,
153,HI,PF_0000185_01,2017-03-17 00:00:00,FG,EI,132600,82.02,20170317,38,154,,,
154,TI,PF_0000185_01,2017-03-17 01:00:00,FG,EI,132600,14.88,20170317,39,155,,,
155,TE,PF_0000185_01,2017-03-17 01:00:00,FG,EO,132600,4.51,20170317,39,156,,,
156,WS,PF_0000185_01,2017-03-17 01:00:00,FG,EO,132600,.56,20170317,39,157,,,
157,WD,PF_0000185_01,2017-03-17 01:00:00,FG,EO,132600,346.29,20170317,35,158,,,
158,TL,PF_0000185_01,2017-03-17 01:00:00,FG,EL,132600,15.59,20170317,39,159,,,
159,HL,PF_0000185_01,2017-03-17 01:00:00,FG,EL,132600,,20170317,35,160,,,
160,EL,PF_0000185_01,2017-03-17 01:00:00,FG,EL,132600,,20170317,35,161,,,
161,CI,PF_0000185_01,2017-03-17 01:00:00,FG,EI,132600,500.7,20170317,44,162,,,
162,SR,PF_0000185_01,2017-03-17 01:00:00,FG,EO,132600,,20170317,39,163,,,
163,RP,PF_0000185_01,2017-03-17 01:00:00,FG,EO,132600,,20170317,35,164,,,
164,HI,PF_0000185_01,2017-03-17 01:00:00,FG,EI,132600,82.09,20170317,35,165,,,
165,TI,PF_0000185_01,2017-03-17 02:00:00,FG,EI,132600,14.96,20170317,35,166,,,
166,TE,PF_0000185_01,2017-03-17 02:00:00,FG,EO,132600,3.38,20170317,35,167,,,
167,WS,PF_0000185_01,2017-03-17 02:00:00,FG,EO,132600,.5,20170317,35,168,,,
168,WD,PF_0000185_01,2017-03-17 02:00:00,FG,EO,132600,346.43,20170317,35,169,,,
169,TL,PF_0000185_01,2017-03-17 02:00:00,FG,EL,132600,15.47,20170317,35,170,,,
170,HL,PF_0000185_01,2017-03-17 02:00:00,FG,EL,132600,,20170317,35,171,,,
171,EL,PF_0000185_01,2017-03-17 02:00:00,FG,EL,132600,,20170317,35,172,,,
172,CI,PF_0000185_01,2017-03-17 02:00:00,FG,EI,132600,508.96,20170317,46,173,,,
173,SR,PF_0000185_01,2017-03-17 02:00:00,FG,EO,132600,,20170317,35,174,,,
174,RP,PF_0000185_01,2017-03-17 02:00:00,FG,EO,132600,,20170317,35,175,,,
175,HI,PF_0000185_01,2017-03-17 02:00:00,FG,EI,132600,81.62,20170317,35,176,,,
176,TI,PF_0000185_01,2017-03-17 03:00:00,FG,EI,132600,14.91,20170317,32,177,,,
177,TE,PF_0000185_01,2017-03-17 03:00:00,FG,EO,132600,2.79,20170317,32,178,,,
178,WS,PF_0000185_01,2017-03-17 03:00:00,FG,EO,132600,.75,20170317,32,179,,,
179,WD,PF_0000185_01,2017-03-17 03:00:00,FG,EO,132600,346.29,20170317,42,180,,,
180,HI,PF_0000185_01,2017-03-17 03:00:00,FG,EI,132600,81.5,20170317,42,181,,,
181,TL,PF_0000185_01,2017-03-17 03:00:00,FG,EL,132600,15.42,20170317,32,182,,,
182,CI,PF_0000185_01,2017-03-17 03:00:00,FG,EI,132600,518.39,20170317,44,183,,,
183,SR,PF_0000185_01,2017-03-17 03:00:00,FG,EO,132600,,20170317,32,184,,,
184,RP,PF_0000185_01,2017-03-17 03:00:00,FG,EO,132600,,20170317,42,185,,,
185,HL,PF_0000185_01,2017-03-17 03:00:00,FG,EL,132600,,20170317,42,186,,,
186,EL,PF_0000185_01,2017-03-17 03:00:00,FG,EL,132600,,20170317,42,187,,,
187,TI,PF_0000185_01,2017-03-17 04:00:00,FG,EI,132600,15.77,20170317,37,188,,,
188,TE,PF_0000185_01,2017-03-17 04:00:00,FG,EO,132600,2.61,20170317,37,189,,,
189,WS,PF_0000185_01,2017-03-17 04:00:00,FG,EO,132600,.5,20170317,37,190,,,
190,WD,PF_0000185_01,2017-03-17 04:00:00,FG,EO,132600,346,20170317,41,191,,,
191,HI,PF_0000185_01,2017-03-17 04:00:00,FG,EI,132600,80,20170317,41,192,,,
192,TL,PF_0000185_01,2017-03-17 04:00:00,FG,EL,132600,15.58,20170317,37,193,,,
193,CI,PF_0000185_01,2017-03-17 04:00:00,FG,EI,132600,530.53,20170317,40,194,,,
194,SR,PF_0000185_01,2017-03-17 04:00:00,FG,EO,132600,,20170317,37,195,,,
195,RP,PF_0000185_01,2017-03-17 04:00:00,FG,EO,132600,,20170317,41,196,,,
196,HL,PF_0000185_01,2017-03-17 04:00:00,FG,EL,132600,,20170317,41,197,,,
197,EL,PF_0000185_01,2017-03-17 04:00:00,FG,EL,132600,,20170317,41,198,,,
198,TI,PF_0000185_01,2017-03-17 05:00:00,FG,EI,132600,16.36,20170317,33,199,,,
199,TE,PF_0000185_01,2017-03-17 05:00:00,FG,EO,132600,2.53,20170317,33,200,,,
200,WS,PF_0000185_01,2017-03-17 05:00:00,FG,EO,132600,,20170317,33,201,,,
201,WD,PF_0000185_01,2017-03-17 05:00:00,FG,EO,132600,346.23,20170317,43,202,,,
202,HI,PF_0000185_01,2017-03-17 05:00:00,FG,EI,132600,80.73,20170317,43,203,,,
203,TL,PF_0000185_01,2017-03-17 05:00:00,FG,EL,132600,15.86,20170317,33,204,,,
204,CI,PF_0000185_01,2017-03-17 05:00:00,FG,EI,132600,540.98,20170317,40,205,,,
205,SR,PF_0000185_01,2017-03-17 05:00:00,FG,EO,132600,,20170317,33,206,,,
206,RP,PF_0000185_01,2017-03-17 05:00:00,FG,EO,132600,,20170317,43,207,,,
207,HL,PF_0000185_01,2017-03-17 05:00:00,FG,EL,132600,,20170317,43,208,,,
208,EL,PF_0000185_01,2017-03-17 05:00:00,FG,EL,132600,,20170317,43,209,,,
209,TI,PF_0000185_01,2017-03-17 06:00:00,FG,EI,132600,16.5,20170317,36,210,,,
210,TE,PF_0000185_01,2017-03-17 06:00:00,FG,EO,132600,1.63,20170317,36,211,,,
211,WS,PF_0000185_01,2017-03-17 06:00:00,FG,EO,132600,.71,20170317,36,212,,,
212,WD,PF_0000185_01,2017-03-17 06:00:00,FG,EO,132600,346.68,20170317,38,213,,,
213,HI,PF_0000185_01,2017-03-17 06:00:00,FG,EI,132600,83.13,20170317,38,214,,,
214,TL,PF_0000185_01,2017-03-17 06:00:00,FG,EL,132600,16.11,20170317,36,215,,,
215,CI,PF_0000185_01,2017-03-17 06:00:00,FG,EI,132600,552.89,20170317,44,216,,,
216,SR,PF_0000185_01,2017-03-17 06:00:00,FG,EO,132600,5.27,20170317,36,217,,,
217,RP,PF_0000185_01,2017-03-17 06:00:00,FG,EO,132600,,20170317,38,218,,,
218,HL,PF_0000185_01,2017-03-17 06:00:00,FG,EL,132600,,20170317,38,219,,,
219,EL,PF_0000185_01,2017-03-17 06:00:00,FG,EL,132600,,20170317,38,220,,,
220,TL,PF_0000185_01,2017-03-17 07:00:00,FG,EL,132600,16.17,20170317,45,221,,,
221,TI,PF_0000185_01,2017-03-17 07:00:00,FG,EI,132600,16.35,20170317,45,222,,,
222,TE,PF_0000185_01,2017-03-17 07:00:00,FG,EO,132600,3.93,20170317,45,223,,,
223,WS,PF_0000185_01,2017-03-17 07:00:00,FG,EO,132600,.63,20170317,45,224,,,
224,WD,PF_0000185_01,2017-03-17 07:00:00,FG,EO,132600,346.38,20170317,42,225,,,
225,HI,PF_0000185_01,2017-03-17 07:00:00,FG,EI,132600,84.53,20170317,42,226,,,
226,EL,PF_0000185_01,2017-03-17 07:00:00,FG,EL,132600,,20170317,42,227,,,
227,CI,PF_0000185_01,2017-03-17 07:00:00,FG,EI,132600,543.61,20170317,31,228,,,
228,SR,PF_0000185_01,2017-03-17 07:00:00,FG,EO,132600,51.47,20170317,45,229,,,
229,RP,PF_0000185_01,2017-03-17 07:00:00,FG,EO,132600,,20170317,42,230,,,
230,HL,PF_0000185_01,2017-03-17 07:00:00,FG,EL,132600,,20170317,42,231,,,
231,HL,PF_0000185_01,2017-03-17 08:00:00,FG,EL,132600,,20170317,40,232,,,
232,TE,PF_0000185_01,2017-03-17 08:00:00,FG,EO,132600,7.23,20170317,40,233,,,
233,RP,PF_0000185_01,2017-03-17 08:00:00,FG,EO,132600,,20170317,40,234,,,
234,WD,PF_0000185_01,2017-03-17 08:00:00,FG,EO,132600,271.28,20170317,40,235,,,
235,SR,PF_0000185_01,2017-03-17 08:00:00,FG,EO,132600,218.58,20170317,40,236,,,
236,TI,PF_0000185_01,2017-03-17 08:00:00,FG,EI,132600,17.37,20170317,40,237,,,
237,CI,PF_0000185_01,2017-03-17 08:00:00,FG,EI,132600,379.08,20170317,40,238,,,
238,WS,PF_0000185_01,2017-03-17 08:00:00,FG,EO,132600,.99,20170317,40,239,,,
239,EL,PF_0000185_01,2017-03-17 08:00:00,FG,EL,132600,,20170317,40,240,,,
240,HI,PF_0000185_01,2017-03-17 08:00:00,FG,EI,132600,83.94,20170317,40,241,,,
241,TL,PF_0000185_01,2017-03-17 08:00:00,FG,EL,132600,16.29,20170317,40,242,,,
242,RP,PF_0000185_01,2017-03-17 09:00:00,FG,EO,132600,,20170317,37,243,,,
243,SR,PF_0000185_01,2017-03-17 09:00:00,FG,EO,132600,424.38,20170317,47,244,,,
244,CI,PF_0000185_01,2017-03-17 09:00:00,FG,EI,132600,280.31,20170317,36,245,,,
245,EL,PF_0000185_01,2017-03-17 09:00:00,FG,EL,132600,,20170317,37,246,,,
246,HI,PF_0000185_01,2017-03-17 09:00:00,FG,EI,132600,80.6,20170317,37,247,,,
247,WD,PF_0000185_01,2017-03-17 09:00:00,FG,EO,132600,123.89,20170317,37,248,,,
248,WS,PF_0000185_01,2017-03-17 09:00:00,FG,EO,132600,.79,20170317,47,249,,,
249,TE,PF_0000185_01,2017-03-17 09:00:00,FG,EO,132600,10.39,20170317,47,250,,,
250,TI,PF_0000185_01,2017-03-17 09:00:00,FG,EI,132600,20.74,20170317,47,251,,,
251,HL,PF_0000185_01,2017-03-17 09:00:00,FG,EL,132600,,20170317,37,252,,,
252,TL,PF_0000185_01,2017-03-17 09:00:00,FG,EL,132600,17.22,20170317,47,253,,,
253,CI,PF_0000185_01,2017-03-17 10:00:00,FG,EI,132600,327.17,20170317,42,254,,,
254,WD,PF_0000185_01,2017-03-17 10:00:00,FG,EO,132600,97.14,20170317,35,255,,,
255,HL,PF_0000185_01,2017-03-17 10:00:00,FG,EL,132600,,20170317,35,256,,,
256,WS,PF_0000185_01,2017-03-17 10:00:00,FG,EO,132600,1.14,20170317,41,257,,,
257,HI,PF_0000185_01,2017-03-17 10:00:00,FG,EI,132600,69.2,20170317,35,258,,,
258,TL,PF_0000185_01,2017-03-17 10:00:00,FG,EL,132600,18.5,20170317,41,259,,,
259,RP,PF_0000185_01,2017-03-17 10:00:00,FG,EO,132600,,20170317,35,260,,,
260,TE,PF_0000185_01,2017-03-17 10:00:00,FG,EO,132600,12.29,20170317,41,261,,,
261,EL,PF_0000185_01,2017-03-17 10:00:00,FG,EL,132600,,20170317,35,262,,,
262,TI,PF_0000185_01,2017-03-17 10:00:00,FG,EI,132600,21.24,20170317,41,263,,,
263,SR,PF_0000185_01,2017-03-17 10:00:00,FG,EO,132600,611.22,20170317,41,264,,,
264,WD,PF_0000185_01,2017-03-17 11:00:00,FG,EO,132600,159.43,20170317,37,265,,,
265,WS,PF_0000185_01,2017-03-17 11:00:00,FG,EO,132600,1.1,20170317,42,266,,,
266,SR,PF_0000185_01,2017-03-17 11:00:00,FG,EO,132600,733.57,20170317,42,267,,,
267,TE,PF_0000185_01,2017-03-17 11:00:00,FG,EO,132600,14.37,20170317,42,268,,,
268,TI,PF_0000185_01,2017-03-17 11:00:00,FG,EI,132600,22.87,20170317,42,269,,,
269,HL,PF_0000185_01,2017-03-17 11:00:00,FG,EL,132600,,20170317,37,270,,,
270,RP,PF_0000185_01,2017-03-17 11:00:00,FG,EO,132600,,20170317,37,271,,,
271,CI,PF_0000185_01,2017-03-17 11:00:00,FG,EI,132600,332.66,20170317,41,272,,,
272,EL,PF_0000185_01,2017-03-17 11:00:00,FG,EL,132600,,20170317,37,273,,,
273,TL,PF_0000185_01,2017-03-17 11:00:00,FG,EL,132600,19.68,20170317,42,274,,,
274,HI,PF_0000185_01,2017-03-17 11:00:00,FG,EI,132600,63.26,20170317,37,275,,,
275,HI,PF_0000185_01,2017-03-17 12:00:00,FG,EI,132600,58.91,20170317,39,276,,,
276,EL,PF_0000185_01,2017-03-17 12:00:00,FG,EL,132600,,20170317,39,277,,,
