,fatrCode,facilityId,measDate,fldCode,sectCode,itemCode,senVal,ymd,cntCollect,num,totalRows,totalPage,currentPage
25,WS,PF_0000116_01,2017-03-07 14:00:00,FG,EO,132600,2.79,20170307,37,26,,,
26,CI,PF_0000116_01,2017-03-07 14:00:00,FG,EI,132600,362.51,20170307,37,27,,,
27,EL,PF_0000116_01,2017-03-07 14:00:00,FG,EL,132600,,20170307,42,28,,,
28,SR,PF_0000116_01,2017-03-07 14:00:00,FG,EO,132600,520.24,20170307,37,29,,,
29,TE,PF_0000116_01,2017-03-07 14:00:00,FG,EO,132600,7.9,20170307,37,30,,,
30,HI,PF_0000116_01,2017-03-07 14:00:00,FG,EI,132600,49.38,20170307,39,31,,,
31,WD,PF_0000116_01,2017-03-07 14:00:00,FG,EO,132600,166.59,20170307,39,32,,,
32,TL,PF_0000116_01,2017-03-07 14:00:00,FG,EL,132600,23.22,20170307,37,33,,,
33,WD,PF_0000116_01,2017-03-07 15:00:00,FG,EO,132600,160.61,20170307,36,34,,,
34,TL,PF_0000116_01,2017-03-07 15:00:00,FG,EL,132600,23.36,20170307,38,35,,,
35,WS,PF_0000116_01,2017-03-07 15:00:00,FG,EO,132600,2.74,20170307,38,36,,,
36,HI,PF_0000116_01,2017-03-07 15:00:00,FG,EI,132600,57.25,20170307,36,37,,,
37,SR,PF_0000116_01,2017-03-07 15:00:00,FG,EO,132600,398.61,20170307,38,38,,,
38,TI,PF_0000116_01,2017-03-07 15:00:00,FG,EI,132600,28.28,20170307,38,39,,,
39,HL,PF_0000116_01,2017-03-07 15:00:00,FG,EL,132600,,20170307,46,40,,,
40,RP,PF_0000116_01,2017-03-07 15:00:00,FG,EO,132600,,20170307,36,41,,,
41,EL,PF_0000116_01,2017-03-07 15:00:00,FG,EL,132600,,20170307,46,42,,,
42,TE,PF_0000116_01,2017-03-07 15:00:00,FG,EO,132600,8.13,20170307,38,43,,,
43,CI,PF_0000116_01,2017-03-07 15:00:00,FG,EI,132600,449.74,20170307,38,44,,,
44,WS,PF_0000116_01,2017-03-07 16:00:00,FG,EO,132600,3.01,20170307,44,45,,,
45,SR,PF_0000116_01,2017-03-07 16:00:00,FG,EO,132600,253.59,20170307,44,46,,,
46,TI,PF_0000116_01,2017-03-07 16:00:00,FG,EI,132600,27,20170307,44,47,,,
47,TE,PF_0000116_01,2017-03-07 16:00:00,FG,EO,132600,7.62,20170307,44,48,,,
48,TL,PF_0000116_01,2017-03-07 16:00:00,FG,EL,132600,23.44,20170307,44,49,,,
49,WD,PF_0000116_01,2017-03-07 16:00:00,FG,EO,132600,156.23,20170307,40,50,,,
50,CI,PF_0000116_01,2017-03-07 16:00:00,FG,EI,132600,464.86,20170307,44,51,,,
51,EL,PF_0000116_01,2017-03-07 16:00:00,FG,EL,132600,,20170307,36,52,,,
52,HL,PF_0000116_01,2017-03-07 16:00:00,FG,EL,132600,,20170307,36,53,,,
53,HI,PF_0000116_01,2017-03-07 16:00:00,FG,EI,132600,67.68,20170307,40,54,,,
54,RP,PF_0000116_01,2017-03-07 16:00:00,FG,EO,132600,,20170307,40,55,,,
55,WD,PF_0000116_01,2017-03-07 17:00:00,FG,EO,132600,132.9,20170307,40,56,,,
56,SR,PF_0000116_01,2017-03-07 17:00:00,FG,EO,132600,94.25,20170307,40,57,,,
57,TL,PF_0000116_01,2017-03-07 17:00:00,FG,EL,132600,22.53,20170307,40,58,,,
58,CI,PF_0000116_01,2017-03-07 17:00:00,FG,EI,132600,385.23,20170307,40,59,,,
59,WS,PF_0000116_01,2017-03-07 17:00:00,FG,EO,132600,3.69,20170307,40,60,,,
60,HI,PF_0000116_01,2017-03-07 17:00:00,FG,EI,132600,65.28,20170307,40,61,,,
61,TI,PF_0000116_01,2017-03-07 17:00:00,FG,EI,132600,20.52,20170307,40,62,,,
62,RP,PF_0000116_01,2017-03-07 17:00:00,FG,EO,132600,,20170307,40,63,,,
63,EL,PF_0000116_01,2017-03-07 17:00:00,FG,EL,132600,,20170307,32,64,,,
64,TE,PF_0000116_01,2017-03-07 17:00:00,FG,EO,132600,5.98,20170307,40,65,,,
65,HL,PF_0000116_01,2017-03-07 17:00:00,FG,EL,132600,,20170307,32,66,,,
66,TL,PF_0000116_01,2017-03-07 18:00:00,FG,EL,132600,20.73,20170307,33,67,,,
67,TE,PF_0000116_01,2017-03-07 18:00:00,FG,EO,132600,3.85,20170307,33,68,,,
68,TI,PF_0000116_01,2017-03-07 18:00:00,FG,EI,132600,14.12,20170307,33,69,,,
69,SR,PF_0000116_01,2017-03-07 18:00:00,FG,EO,132600,6.4,20170307,33,70,,,
70,WS,PF_0000116_01,2017-03-07 18:00:00,FG,EO,132600,1.76,20170307,33,71,,,
71,RP,PF_0000116_01,2017-03-07 18:00:00,FG,EO,132600,,20170307,38,72,,,
72,HI,PF_0000116_01,2017-03-07 18:00:00,FG,EI,132600,67.26,20170307,38,73,,,
73,HL,PF_0000116_01,2017-03-07 18:00:00,FG,EL,132600,,20170307,39,74,,,
74,EL,PF_0000116_01,2017-03-07 18:00:00,FG,EL,132600,,20170307,39,75,,,
75,CI,PF_0000116_01,2017-03-07 18:00:00,FG,EI,132600,324.42,20170307,33,76,,,
76,WD,PF_0000116_01,2017-03-07 18:00:00,FG,EO,132600,156.58,20170307,38,77,,,
77,RP,PF_0000116_01,2017-03-07 19:00:00,FG,EO,132600,,20170307,44,78,,,
78,EL,PF_0000116_01,2017-03-07 19:00:00,FG,EL,132600,,20170307,34,79,,,
79,SR,PF_0000116_01,2017-03-07 19:00:00,FG,EO,132600,,20170307,40,80,,,
80,HI,PF_0000116_01,2017-03-07 19:00:00,FG,EI,132600,74.48,20170307,44,81,,,
81,TI,PF_0000116_01,2017-03-07 19:00:00,FG,EI,132600,14.95,20170307,40,82,,,
82,TL,PF_0000116_01,2017-03-07 19:00:00,FG,EL,132600,19.87,20170307,40,83,,,
83,WS,PF_0000116_01,2017-03-07 19:00:00,FG,EO,132600,1.36,20170307,40,84,,,
84,TE,PF_0000116_01,2017-03-07 19:00:00,FG,EO,132600,2.48,20170307,40,85,,,
85,WD,PF_0000116_01,2017-03-07 19:00:00,FG,EO,132600,136.25,20170307,44,86,,,
86,HL,PF_0000116_01,2017-03-07 19:00:00,FG,EL,132600,,20170307,34,87,,,
87,CI,PF_0000116_01,2017-03-07 19:00:00,FG,EI,132600,345.9,20170307,40,88,,,
88,HI,PF_0000116_01,2017-03-07 20:00:00,FG,EI,132600,77.2,20170307,40,89,,,
89,TL,PF_0000116_01,2017-03-07 20:00:00,FG,EL,132600,19.22,20170307,39,90,,,
90,WD,PF_0000116_01,2017-03-07 20:00:00,FG,EO,132600,121.1,20170307,40,91,,,
91,HL,PF_0000116_01,2017-03-07 20:00:00,FG,EL,132600,,20170307,41,92,,,
92,TI,PF_0000116_01,2017-03-07 20:00:00,FG,EI,132600,15.37,20170307,39,93,,,
93,WS,PF_0000116_01,2017-03-07 20:00:00,FG,EO,132600,2,20170307,39,94,,,
94,EL,PF_0000116_01,2017-03-07 20:00:00,FG,EL,132600,,20170307,41,95,,,
95,CI,PF_0000116_01,2017-03-07 20:00:00,FG,EI,132600,371.44,20170307,39,96,,,
96,TE,PF_0000116_01,2017-03-07 20:00:00,FG,EO,132600,1.51,20170307,39,97,,,
97,RP,PF_0000116_01,2017-03-07 20:00:00,FG,EO,132600,,20170307,40,98,,,
98,SR,PF_0000116_01,2017-03-07 20:00:00,FG,EO,132600,,20170307,39,99,,,
99,TL,PF_0000116_01,2017-03-07 21:00:00,FG,EL,132600,18.58,20170307,43,100,,,
100,TE,PF_0000116_01,2017-03-07 21:00:00,FG,EO,132600,.55,20170307,43,101,,,
101,TI,PF_0000116_01,2017-03-07 21:00:00,FG,EI,132600,15.22,20170307,43,102,,,
102,SR,PF_0000116_01,2017-03-07 21:00:00,FG,EO,132600,,20170307,43,103,,,
103,RP,PF_0000116_01,2017-03-07 21:00:00,FG,EO,132600,,20170307,40,104,,,
104,HI,PF_0000116_01,2017-03-07 21:00:00,FG,EI,132600,76.9,20170307,40,105,,,
105,HL,PF_0000116_01,2017-03-07 21:00:00,FG,EL,132600,,20170307,37,106,,,
106,EL,PF_0000116_01,2017-03-07 21:00:00,FG,EL,132600,,20170307,37,107,,,
107,CI,PF_0000116_01,2017-03-07 21:00:00,FG,EI,132600,390.72,20170307,43,108,,,
108,WS,PF_0000116_01,2017-03-07 21:00:00,FG,EO,132600,1.22,20170307,43,109,,,
109,WD,PF_0000116_01,2017-03-07 21:00:00,FG,EO,132600,153.28,20170307,40,110,,,
110,HI,PF_0000116_01,2017-03-07 22:00:00,FG,EI,132600,75.67,20170307,48,111,,,
111,EL,PF_0000116_01,2017-03-07 22:00:00,FG,EL,132600,,20170307,32,112,,,
112,SR,PF_0000116_01,2017-03-07 22:00:00,FG,EO,132600,,20170307,38,113,,,
113,WD,PF_0000116_01,2017-03-07 22:00:00,FG,EO,132600,161.33,20170307,48,114,,,
114,WS,PF_0000116_01,2017-03-07 22:00:00,FG,EO,132600,1.82,20170307,38,115,,,
115,CI,PF_0000116_01,2017-03-07 22:00:00,FG,EI,132600,407.08,20170307,38,116,,,
116,RP,PF_0000116_01,2017-03-07 22:00:00,FG,EO,132600,,20170307,48,117,,,
117,TI,PF_0000116_01,2017-03-07 22:00:00,FG,EI,132600,14.85,20170307,38,118,,,
118,HL,PF_0000116_01,2017-03-07 22:00:00,FG,EL,132600,,20170307,32,119,,,
119,TL,PF_0000116_01,2017-03-07 22:00:00,FG,EL,132600,18,20170307,38,120,,,
120,TE,PF_0000116_01,2017-03-07 22:00:00,FG,EO,132600,-.56,20170307,38,121,,,
121,TL,PF_0000116_01,2017-03-07 23:00:00,FG,EL,132600,17.63,20170307,37,122,,,
122,TE,PF_0000116_01,2017-03-07 23:00:00,FG,EO,132600,-1.5,20170307,37,123,,,
123,WD,PF_0000116_01,2017-03-07 23:00:00,FG,EO,132600,204.28,20170307,40,124,,,
124,HL,PF_0000116_01,2017-03-07 23:00:00,FG,EL,132600,,20170307,37,125,,,
125,RP,PF_0000116_01,2017-03-07 23:00:00,FG,EO,132600,,20170307,40,126,,,
126,SR,PF_0000116_01,2017-03-07 23:00:00,FG,EO,132600,,20170307,37,127,,,
127,EL,PF_0000116_01,2017-03-07 23:00:00,FG,EL,132600,,20170307,37,128,,,
128,HI,PF_0000116_01,2017-03-07 23:00:00,FG,EI,132600,71.85,20170307,40,129,,,
129,CI,PF_0000116_01,2017-03-07 23:00:00,FG,EI,132600,415.05,20170307,37,130,,,
130,TI,PF_0000116_01,2017-03-07 23:00:00,FG,EI,132600,15.82,20170307,37,131,,,
131,WS,PF_0000116_01,2017-03-07 23:00:00,FG,EO,132600,1.67,20170307,37,132,,,
132,TI,PF_0000116_01,2017-03-08 00:00:00,FG,EI,132600,16.09,20170308,43,133,,,
133,CI,PF_0000116_01,2017-03-08 00:00:00,FG,EI,132600,426.19,20170308,43,134,,,
134,HI,PF_0000116_01,2017-03-08 00:00:00,FG,EI,132600,71.12,20170308,41,135,,,
135,EL,PF_0000116_01,2017-03-08 00:00:00,FG,EL,132600,,20170308,34,136,,,
136,HL,PF_0000116_01,2017-03-08 00:00:00,FG,EL,132600,,20170308,34,137,,,
137,SR,PF_0000116_01,2017-03-08 00:00:00,FG,EO,132600,,20170308,43,138,,,
138,WD,PF_0000116_01,2017-03-08 00:00:00,FG,EO,132600,164.73,20170308,41,139,,,
139,WS,PF_0000116_01,2017-03-08 00:00:00,FG,EO,132600,1.56,20170308,43,140,,,
140,RP,PF_0000116_01,2017-03-08 00:00:00,FG,EO,132600,,20170308,41,141,,,
141,TE,PF_0000116_01,2017-03-08 00:00:00,FG,EO,132600,-2.03,20170308,43,142,,,
142,TL,PF_0000116_01,2017-03-08 00:00:00,FG,EL,132600,17.43,20170308,43,143,,,
143,TI,PF_0000116_01,2017-03-08 01:00:00,FG,EI,132600,16.05,20170308,39,144,,,
144,CI,PF_0000116_01,2017-03-08 01:00:00,FG,EI,132600,434.28,20170308,39,145,,,
145,HI,PF_0000116_01,2017-03-08 01:00:00,FG,EI,132600,70.89,20170308,38,146,,,
146,EL,PF_0000116_01,2017-03-08 01:00:00,FG,EL,132600,,20170308,43,147,,,
147,HL,PF_0000116_01,2017-03-08 01:00:00,FG,EL,132600,,20170308,43,148,,,
148,SR,PF_0000116_01,2017-03-08 01:00:00,FG,EO,132600,,20170308,39,149,,,
149,WD,PF_0000116_01,2017-03-08 01:00:00,FG,EO,132600,137.87,20170308,38,150,,,
150,WS,PF_0000116_01,2017-03-08 01:00:00,FG,EO,132600,1.54,20170308,39,151,,,
151,RP,PF_0000116_01,2017-03-08 01:00:00,FG,EO,132600,,20170308,38,152,,,
152,TE,PF_0000116_01,2017-03-08 01:00:00,FG,EO,132600,-2.22,20170308,39,153,,,
153,TL,PF_0000116_01,2017-03-08 01:00:00,FG,EL,132600,17.35,20170308,39,154,,,
154,CI,PF_0000116_01,2017-03-08 02:00:00,FG,EI,132600,445.62,20170308,39,155,,,
155,HI,PF_0000116_01,2017-03-08 02:00:00,FG,EI,132600,70.05,20170308,40,156,,,
156,EL,PF_0000116_01,2017-03-08 02:00:00,FG,EL,132600,,20170308,39,157,,,
157,HL,PF_0000116_01,2017-03-08 02:00:00,FG,EL,132600,,20170308,39,158,,,
158,TI,PF_0000116_01,2017-03-08 02:00:00,FG,EI,132600,15.94,20170308,39,159,,,
159,SR,PF_0000116_01,2017-03-08 02:00:00,FG,EO,132600,,20170308,39,160,,,
160,WD,PF_0000116_01,2017-03-08 02:00:00,FG,EO,132600,279.44,20170308,40,161,,,
161,WS,PF_0000116_01,2017-03-08 02:00:00,FG,EO,132600,.83,20170308,39,162,,,
162,RP,PF_0000116_01,2017-03-08 02:00:00,FG,EO,132600,,20170308,40,163,,,
163,TE,PF_0000116_01,2017-03-08 02:00:00,FG,EO,132600,-3.62,20170308,39,164,,,
164,TL,PF_0000116_01,2017-03-08 02:00:00,FG,EL,132600,17.31,20170308,39,165,,,
165,CI,PF_0000116_01,2017-03-08 03:00:00,FG,EI,132600,456.87,20170308,39,166,,,
166,HI,PF_0000116_01,2017-03-08 03:00:00,FG,EI,132600,69.79,20170308,39,167,,,
167,EL,PF_0000116_01,2017-03-08 03:00:00,FG,EL,132600,,20170308,42,168,,,
168,HL,PF_0000116_01,2017-03-08 03:00:00,FG,EL,132600,,20170308,42,169,,,
169,TI,PF_0000116_01,2017-03-08 03:00:00,FG,EI,132600,16.01,20170308,39,170,,,
170,SR,PF_0000116_01,2017-03-08 03:00:00,FG,EO,132600,,20170308,39,171,,,
171,WD,PF_0000116_01,2017-03-08 03:00:00,FG,EO,132600,112.33,20170308,39,172,,,
172,WS,PF_0000116_01,2017-03-08 03:00:00,FG,EO,132600,.92,20170308,39,173,,,
173,RP,PF_0000116_01,2017-03-08 03:00:00,FG,EO,132600,,20170308,39,174,,,
174,TE,PF_0000116_01,2017-03-08 03:00:00,FG,EO,132600,-5.31,20170308,39,175,,,
175,TL,PF_0000116_01,2017-03-08 03:00:00,FG,EL,132600,17.29,20170308,39,176,,,
176,CI,PF_0000116_01,2017-03-08 04:00:00,FG,EI,132600,469.21,20170308,39,177,,,
177,HI,PF_0000116_01,2017-03-08 04:00:00,FG,EI,132600,69.73,20170308,41,178,,,
178,EL,PF_0000116_01,2017-03-08 04:00:00,FG,EL,132600,,20170308,40,179,,,
179,HL,PF_0000116_01,2017-03-08 04:00:00,FG,EL,132600,,20170308,40,180,,,
180,TI,PF_0000116_01,2017-03-08 04:00:00,FG,EI,132600,15.98,20170308,39,181,,,
181,SR,PF_0000116_01,2017-03-08 04:00:00,FG,EO,132600,,20170308,39,182,,,
182,WD,PF_0000116_01,2017-03-08 04:00:00,FG,EO,132600,56,20170308,41,183,,,
183,WS,PF_0000116_01,2017-03-08 04:00:00,FG,EO,132600,.5,20170308,39,184,,,
184,RP,PF_0000116_01,2017-03-08 04:00:00,FG,EO,132600,,20170308,41,185,,,
185,TE,PF_0000116_01,2017-03-08 04:00:00,FG,EO,132600,-6.16,20170308,39,186,,,
186,TL,PF_0000116_01,2017-03-08 04:00:00,FG,EL,132600,17.27,20170308,39,187,,,
187,CI,PF_0000116_01,2017-03-08 05:00:00,FG,EI,132600,481.87,20170308,38,188,,,
188,HI,PF_0000116_01,2017-03-08 05:00:00,FG,EI,132600,69.38,20170308,40,189,,,
189,EL,PF_0000116_01,2017-03-08 05:00:00,FG,EL,132600,,20170308,40,190,,,
190,HL,PF_0000116_01,2017-03-08 05:00:00,FG,EL,132600,,20170308,40,191,,,
191,TI,PF_0000116_01,2017-03-08 05:00:00,FG,EI,132600,16.64,20170308,38,192,,,
192,SR,PF_0000116_01,2017-03-08 05:00:00,FG,EO,132600,,20170308,38,193,,,
193,WD,PF_0000116_01,2017-03-08 05:00:00,FG,EO,132600,82.95,20170308,40,194,,,
194,WS,PF_0000116_01,2017-03-08 05:00:00,FG,EO,132600,1,20170308,38,195,,,
195,RP,PF_0000116_01,2017-03-08 05:00:00,FG,EO,132600,,20170308,40,196,,,
196,TE,PF_0000116_01,2017-03-08 05:00:00,FG,EO,132600,-6.86,20170308,38,197,,,
197,TL,PF_0000116_01,2017-03-08 05:00:00,FG,EL,132600,17.32,20170308,38,198,,,
198,SR,PF_0000116_01,2017-03-08 06:00:00,FG,EO,132600,2.4,20170308,37,199,,,
199,CI,PF_0000116_01,2017-03-08 06:00:00,FG,EI,132600,497.05,20170308,37,200,,,
200,HI,PF_0000116_01,2017-03-08 06:00:00,FG,EI,132600,71.24,20170308,38,201,,,
201,EL,PF_0000116_01,2017-03-08 06:00:00,FG,EL,132600,,20170308,45,202,,,
202,HL,PF_0000116_01,2017-03-08 06:00:00,FG,EL,132600,,20170308,45,203,,,
203,TI,PF_0000116_01,2017-03-08 06:00:00,FG,EI,132600,16.85,20170308,37,204,,,
204,TL,PF_0000116_01,2017-03-08 06:00:00,FG,EL,132600,17.38,20170308,37,205,,,
205,WD,PF_0000116_01,2017-03-08 06:00:00,FG,EO,132600,307,20170308,38,206,,,
206,WS,PF_0000116_01,2017-03-08 06:00:00,FG,EO,132600,.72,20170308,37,207,,,
207,RP,PF_0000116_01,2017-03-08 06:00:00,FG,EO,132600,,20170308,38,208,,,
208,TE,PF_0000116_01,2017-03-08 06:00:00,FG,EO,132600,-7.11,20170308,37,209,,,
209,SR,PF_0000116_01,2017-03-08 07:00:00,FG,EO,132600,41.21,20170308,43,210,,,
210,TI,PF_0000116_01,2017-03-08 07:00:00,FG,EI,132600,16.85,20170308,43,211,,,
211,CI,PF_0000116_01,2017-03-08 07:00:00,FG,EI,132600,512.67,20170308,43,212,,,
212,HL,PF_0000116_01,2017-03-08 07:00:00,FG,EL,132600,,20170308,41,213,,,
213,TL,PF_0000116_01,2017-03-08 07:00:00,FG,EL,132600,17.43,20170308,43,214,,,
214,RP,PF_0000116_01,2017-03-08 07:00:00,FG,EO,132600,,20170308,36,215,,,
215,HI,PF_0000116_01,2017-03-08 07:00:00,FG,EI,132600,73.61,20170308,36,216,,,
216,TE,PF_0000116_01,2017-03-08 07:00:00,FG,EO,132600,-6.75,20170308,43,217,,,
217,WD,PF_0000116_01,2017-03-08 07:00:00,FG,EO,132600,307,20170308,36,218,,,
218,EL,PF_0000116_01,2017-03-08 07:00:00,FG,EL,132600,,20170308,41,219,,,
219,WS,PF_0000116_01,2017-03-08 07:00:00,FG,EO,132600,.65,20170308,43,220,,,
220,WD,PF_0000116_01,2017-03-08 08:00:00,FG,EO,132600,244.65,20170308,40,221,,,
221,HL,PF_0000116_01,2017-03-08 08:00:00,FG,EL,132600,,20170308,40,222,,,
222,EL,PF_0000116_01,2017-03-08 08:00:00,FG,EL,132600,,20170308,40,223,,,
223,HI,PF_0000116_01,2017-03-08 08:00:00,FG,EI,132600,75.88,20170308,40,224,,,
224,CI,PF_0000116_01,2017-03-08 08:00:00,FG,EI,132600,494.41,20170308,34,225,,,
225,SR,PF_0000116_01,2017-03-08 08:00:00,FG,EO,132600,227.21,20170308,34,226,,,
226,TE,PF_0000116_01,2017-03-08 08:00:00,FG,EO,132600,-2.44,20170308,34,227,,,
227,RP,PF_0000116_01,2017-03-08 08:00:00,FG,EO,132600,,20170308,40,228,,,
228,WS,PF_0000116_01,2017-03-08 08:00:00,FG,EO,132600,1.2,20170308,34,229,,,
229,TL,PF_0000116_01,2017-03-08 08:00:00,FG,EL,132600,17.68,20170308,34,230,,,
230,TI,PF_0000116_01,2017-03-08 08:00:00,FG,EI,132600,17.88,20170308,34,231,,,
231,TL,PF_0000116_01,2017-03-08 09:00:00,FG,EL,132600,18.64,20170308,44,232,,,
232,HI,PF_0000116_01,2017-03-08 09:00:00,FG,EI,132600,70.1,20170308,39,233,,,
233,CI,PF_0000116_01,2017-03-08 09:00:00,FG,EI,132600,427.3,20170308,44,234,,,
234,RP,PF_0000116_01,2017-03-08 09:00:00,FG,EO,132600,,20170308,39,235,,,
235,WS,PF_0000116_01,2017-03-08 09:00:00,FG,EO,132600,2.72,20170308,44,236,,,
236,WD,PF_0000116_01,2017-03-08 09:00:00,FG,EO,132600,101.56,20170308,39,237,,,
237,EL,PF_0000116_01,2017-03-08 09:00:00,FG,EL,132600,,20170308,37,238,,,
238,TI,PF_0000116_01,2017-03-08 09:00:00,FG,EI,132600,22.67,20170308,44,239,,,
239,SR,PF_0000116_01,2017-03-08 09:00:00,FG,EO,132600,378.84,20170308,44,240,,,
240,HL,PF_0000116_01,2017-03-08 09:00:00,FG,EL,132600,,20170308,37,241,,,
241,TE,PF_0000116_01,2017-03-08 09:00:00,FG,EO,132600,1.92,20170308,44,242,,,
242,WD,PF_0000116_01,2017-03-08 10:00:00,FG,EO,132600,176.84,20170308,38,243,,,
243,TI,PF_0000116_01,2017-03-08 10:00:00,FG,EI,132600,26.26,20170308,42,244,,,
244,TL,PF_0000116_01,2017-03-08 10:00:00,FG,EL,132600,19.92,20170308,42,245,,,
245,WS,PF_0000116_01,2017-03-08 10:00:00,FG,EO,132600,2.42,20170308,42,246,,,
246,HL,PF_0000116_01,2017-03-08 10:00:00,FG,EL,132600,,20170308,40,247,,,
247,EL,PF_0000116_01,2017-03-08 10:00:00,FG,EL,132600,,20170308,40,248,,,
248,TE,PF_0000116_01,2017-03-08 10:00:00,FG,EO,132600,3.25,20170308,42,249,,,
249,SR,PF_0000116_01,2017-03-08 10:00:00,FG,EO,132600,395.93,20170308,42,250,,,
250,CI,PF_0000116_01,2017-03-08 10:00:00,FG,EI,132600,353.19,20170308,42,251,,,
251,HI,PF_0000116_01,2017-03-08 10:00:00,FG,EI,132600,73.55,20170308,38,252,,,
252,RP,PF_0000116_01,2017-03-08 10:00:00,FG,EO,132600,,20170308,38,253,,,
253,WD,PF_0000116_01,2017-03-08 11:00:00,FG,EO,132600,178.43,20170308,37,254,,,
254,TI,PF_0000116_01,2017-03-08 11:00:00,FG,EI,132600,28.4,20170308,42,255,,,
255,TL,PF_0000116_01,2017-03-08 11:00:00,FG,EL,132600,21,20170308,42,256,,,
256,WS,PF_0000116_01,2017-03-08 11:00:00,FG,EO,132600,2.3,20170308,42,257,,,
257,HL,PF_0000116_01,2017-03-08 11:00:00,FG,EL,132600,,20170308,37,258,,,
258,RP,PF_0000116_01,2017-03-08 11:00:00,FG,EO,132600,,20170308,37,259,,,
259,TE,PF_0000116_01,2017-03-08 11:00:00,FG,EO,132600,4.85,20170308,42,260,,,
260,SR,PF_0000116_01,2017-03-08 11:00:00,FG,EO,132600,514.29,20170308,42,261,,,
261,CI,PF_0000116_01,2017-03-08 11:00:00,FG,EI,132600,354.76,20170308,42,262,,,
262,HI,PF_0000116_01,2017-03-08 11:00:00,FG,EI,132600,66.65,20170308,37,263,,,
263,EL,PF_0000116_01,2017-03-08 11:00:00,FG,EL,132600,,20170308,37,264,,,
264,TI,PF_0000116_01,2017-03-08 12:00:00,FG,EI,132600,28.09,20170308,43,265,,,
265,TL,PF_0000116_01,2017-03-08 12:00:00,FG,EL,132600,21.87,20170308,43,266,,,
266,WD,PF_0000116_01,2017-03-08 12:00:00,FG,EO,132600,137,20170308,37,267,,,
267,WS,PF_0000116_01,2017-03-08 12:00:00,FG,EO,132600,3.43,20170308,43,268,,,
268,HL,PF_0000116_01,2017-03-08 12:00:00,FG,EL,132600,,20170308,38,269,,,
269,EL,PF_0000116_01,2017-03-08 12:00:00,FG,EL,132600,,20170308,38,270,,,
270,RP,PF_0000116_01,2017-03-08 12:00:00,FG,EO,132600,,20170308,37,271,,,
271,TE,PF_0000116_01,2017-03-08 12:00:00,FG,EO,132600,6.07,20170308,43,272,,,
272,CI,PF_0000116_01,2017-03-08 12:00:00,FG,EI,132600,341.88,20170308,43,273,,,
273,HI,PF_0000116_01,2017-03-08 12:00:00,FG,EI,132600,56.62,20170308,37,274,,,
274,SR,PF_0000116_01,2017-03-08 12:00:00,FG,EO,132600,628.84,20170308,43,275,,,
275,TI,PF_0000116_01,2017-03-08 13:00:00,FG,EI,132600,27.73,20170308,40,276,,,
276,TL,PF_0000116_01,2017-03-08 13:00:00,FG,EL,132600,22.43,20170308,40,277,,,
