,fatrCode,facilityId,measDate,fldCode,sectCode,itemCode,senVal,ymd,cntCollect,num,totalRows,totalPage,currentPage
155,TE,PF_0000125_01,2017-02-28 15:00:00,FG,EO,080300,13.49,20170228,27,156,,,
156,CI,PF_0000125_01,2017-02-28 15:00:00,FG,EI,080300,479.96,20170228,27,157,,,
157,PI,PF_0000125_01,2017-02-28 16:00:00,FG,NT,080300,5.5,20170228,37,158,,,
158,TI,PF_0000125_01,2017-02-28 16:00:00,FG,EI,080300,23.46,20170228,45,159,,,
159,EI,PF_0000125_01,2017-02-28 16:00:00,FG,NT,080300,2.7,20170228,38,160,,,
160,EL,PF_0000125_01,2017-02-28 16:00:00,FG,EL,080300,2.38,20170228,37,161,,,
161,EO,PF_0000125_01,2017-02-28 16:00:00,FG,NT,080300,,20170228,37,162,,,
162,PL,PF_0000125_01,2017-02-28 16:00:00,FG,EL,080300,5.39,20170228,45,163,,,
163,PO,PF_0000125_01,2017-02-28 16:00:00,FG,NT,080300,,20170228,45,164,,,
164,RP,PF_0000125_01,2017-02-28 16:00:00,FG,EO,080300,,20170228,38,165,,,
165,SI,PF_0000125_01,2017-02-28 16:00:00,FG,NT,080300,20,20170228,37,166,,,
166,HE,PF_0000125_01,2017-02-28 16:00:00,FG,EO,080300,35.08,20170228,38,167,,,
167,HI,PF_0000125_01,2017-02-28 16:00:00,FG,EI,080300,66.8,20170228,38,168,,,
168,HL,PF_0000125_01,2017-02-28 16:00:00,FG,NT,080300,79.22,20170228,37,169,,,
169,TL,PF_0000125_01,2017-02-28 16:00:00,FG,NT,080300,25.06,20170228,45,170,,,
170,WD,PF_0000125_01,2017-02-28 16:00:00,FG,EO,080300,5.5,20170228,38,171,,,
171,WS,PF_0000125_01,2017-02-28 16:00:00,FG,EO,080300,1.48,20170228,45,172,,,
172,SO,PF_0000125_01,2017-02-28 16:00:00,FG,NT,080300,300,20170228,45,173,,,
173,TE,PF_0000125_01,2017-02-28 16:00:00,FG,EO,080300,12.53,20170228,45,174,,,
174,CI,PF_0000125_01,2017-02-28 16:00:00,FG,EI,080300,464.58,20170228,45,175,,,
175,PI,PF_0000125_01,2017-02-28 17:00:00,FG,NT,080300,5.5,20170228,29,176,,,
176,TI,PF_0000125_01,2017-02-28 17:00:00,FG,EI,080300,21.24,20170228,46,177,,,
177,EI,PF_0000125_01,2017-02-28 17:00:00,FG,NT,080300,2.7,20170228,45,178,,,
178,EL,PF_0000125_01,2017-02-28 17:00:00,FG,EL,080300,2.32,20170228,29,179,,,
179,EO,PF_0000125_01,2017-02-28 17:00:00,FG,NT,080300,,20170228,29,180,,,
180,PL,PF_0000125_01,2017-02-28 17:00:00,FG,EL,080300,5.36,20170228,46,181,,,
181,PO,PF_0000125_01,2017-02-28 17:00:00,FG,NT,080300,,20170228,46,182,,,
182,RP,PF_0000125_01,2017-02-28 17:00:00,FG,EO,080300,,20170228,45,183,,,
183,HE,PF_0000125_01,2017-02-28 17:00:00,FG,EO,080300,44.64,20170228,45,184,,,
184,HI,PF_0000125_01,2017-02-28 17:00:00,FG,EI,080300,78.49,20170228,45,185,,,
185,HL,PF_0000125_01,2017-02-28 17:00:00,FG,NT,080300,80.21,20170228,29,186,,,
186,TL,PF_0000125_01,2017-02-28 17:00:00,FG,NT,080300,24.8,20170228,46,187,,,
187,WD,PF_0000125_01,2017-02-28 17:00:00,FG,EO,080300,6.18,20170228,45,188,,,
188,WS,PF_0000125_01,2017-02-28 17:00:00,FG,EO,080300,1.1,20170228,46,189,,,
189,SI,PF_0000125_01,2017-02-28 17:00:00,FG,NT,080300,20,20170228,29,190,,,
190,SO,PF_0000125_01,2017-02-28 17:00:00,FG,NT,080300,300,20170228,46,191,,,
191,TE,PF_0000125_01,2017-02-28 17:00:00,FG,EO,080300,10.34,20170228,46,192,,,
192,CI,PF_0000125_01,2017-02-28 17:00:00,FG,EI,080300,445.54,20170228,46,193,,,
193,HL,PF_0000125_01,2017-02-28 18:00:00,FG,NT,080300,83.43,20170228,44,194,,,
194,TI,PF_0000125_01,2017-02-28 18:00:00,FG,EI,080300,16.84,20170228,41,195,,,
195,CI,PF_0000125_01,2017-02-28 18:00:00,FG,EI,080300,454.49,20170228,41,196,,,
196,EI,PF_0000125_01,2017-02-28 18:00:00,FG,NT,080300,2.7,20170228,35,197,,,
197,EL,PF_0000125_01,2017-02-28 18:00:00,FG,EL,080300,2.21,20170228,44,198,,,
198,EO,PF_0000125_01,2017-02-28 18:00:00,FG,NT,080300,,20170228,44,199,,,
199,PL,PF_0000125_01,2017-02-28 18:00:00,FG,EL,080300,5.35,20170228,41,200,,,
200,PO,PF_0000125_01,2017-02-28 18:00:00,FG,NT,080300,,20170228,41,201,,,
201,RP,PF_0000125_01,2017-02-28 18:00:00,FG,EO,080300,,20170228,35,202,,,
202,HE,PF_0000125_01,2017-02-28 18:00:00,FG,EO,080300,48.26,20170228,35,203,,,
203,HI,PF_0000125_01,2017-02-28 18:00:00,FG,EI,080300,81.95,20170228,35,204,,,
204,TL,PF_0000125_01,2017-02-28 18:00:00,FG,NT,080300,24.06,20170228,41,205,,,
205,WD,PF_0000125_01,2017-02-28 18:00:00,FG,EO,080300,7.17,20170228,35,206,,,
206,WS,PF_0000125_01,2017-02-28 18:00:00,FG,EO,080300,.93,20170228,41,207,,,
207,SI,PF_0000125_01,2017-02-28 18:00:00,FG,NT,080300,20,20170228,44,208,,,
208,SO,PF_0000125_01,2017-02-28 18:00:00,FG,NT,080300,300,20170228,41,209,,,
209,TE,PF_0000125_01,2017-02-28 18:00:00,FG,EO,080300,8.01,20170228,41,210,,,
210,PI,PF_0000125_01,2017-02-28 18:00:00,FG,NT,080300,5.5,20170228,44,211,,,
211,HL,PF_0000125_01,2017-02-28 19:00:00,FG,NT,080300,83.02,20170228,45,212,,,
212,TI,PF_0000125_01,2017-02-28 19:00:00,FG,EI,080300,16.01,20170228,45,213,,,
213,CI,PF_0000125_01,2017-02-28 19:00:00,FG,EI,080300,485.69,20170228,45,214,,,
214,EI,PF_0000125_01,2017-02-28 19:00:00,FG,NT,080300,2.7,20170228,30,215,,,
215,EL,PF_0000125_01,2017-02-28 19:00:00,FG,EL,080300,2.36,20170228,45,216,,,
216,EO,PF_0000125_01,2017-02-28 19:00:00,FG,NT,080300,,20170228,45,217,,,
217,PL,PF_0000125_01,2017-02-28 19:00:00,FG,EL,080300,5.34,20170228,45,218,,,
218,PO,PF_0000125_01,2017-02-28 19:00:00,FG,NT,080300,,20170228,45,219,,,
219,RP,PF_0000125_01,2017-02-28 19:00:00,FG,EO,080300,,20170228,30,220,,,
220,HE,PF_0000125_01,2017-02-28 19:00:00,FG,EO,080300,53.03,20170228,30,221,,,
221,HI,PF_0000125_01,2017-02-28 19:00:00,FG,EI,080300,79.01,20170228,30,222,,,
222,TL,PF_0000125_01,2017-02-28 19:00:00,FG,NT,080300,23.02,20170228,45,223,,,
223,WD,PF_0000125_01,2017-02-28 19:00:00,FG,EO,080300,3.1,20170228,30,224,,,
224,WS,PF_0000125_01,2017-02-28 19:00:00,FG,EO,080300,.81,20170228,45,225,,,
225,SI,PF_0000125_01,2017-02-28 19:00:00,FG,NT,080300,20,20170228,45,226,,,
226,SO,PF_0000125_01,2017-02-28 19:00:00,FG,NT,080300,300,20170228,45,227,,,
227,TE,PF_0000125_01,2017-02-28 19:00:00,FG,EO,080300,5.13,20170228,45,228,,,
228,PI,PF_0000125_01,2017-02-28 19:00:00,FG,NT,080300,5.5,20170228,45,229,,,
229,TL,PF_0000125_01,2017-02-28 20:00:00,FG,NT,080300,22.48,20170228,42,230,,,
230,WD,PF_0000125_01,2017-02-28 20:00:00,FG,EO,080300,2.94,20170228,31,231,,,
231,WS,PF_0000125_01,2017-02-28 20:00:00,FG,EO,080300,.99,20170228,42,232,,,
232,SI,PF_0000125_01,2017-02-28 20:00:00,FG,NT,080300,20,20170228,47,233,,,
233,SO,PF_0000125_01,2017-02-28 20:00:00,FG,NT,080300,300,20170228,42,234,,,
234,TE,PF_0000125_01,2017-02-28 20:00:00,FG,EO,080300,3.71,20170228,42,235,,,
235,TI,PF_0000125_01,2017-02-28 20:00:00,FG,EI,080300,15.09,20170228,42,236,,,
236,PI,PF_0000125_01,2017-02-28 20:00:00,FG,NT,080300,5.5,20170228,47,237,,,
237,PL,PF_0000125_01,2017-02-28 20:00:00,FG,EL,080300,5.36,20170228,42,238,,,
238,PO,PF_0000125_01,2017-02-28 20:00:00,FG,NT,080300,,20170228,42,239,,,
239,RP,PF_0000125_01,2017-02-28 20:00:00,FG,EO,080300,,20170228,31,240,,,
240,HE,PF_0000125_01,2017-02-28 20:00:00,FG,EO,080300,61.23,20170228,31,241,,,
241,HI,PF_0000125_01,2017-02-28 20:00:00,FG,EI,080300,73.35,20170228,31,242,,,
242,HL,PF_0000125_01,2017-02-28 20:00:00,FG,NT,080300,82.15,20170228,47,243,,,
243,CI,PF_0000125_01,2017-02-28 20:00:00,FG,EI,080300,505.67,20170228,42,244,,,
244,EI,PF_0000125_01,2017-02-28 20:00:00,FG,NT,080300,2.7,20170228,31,245,,,
245,EL,PF_0000125_01,2017-02-28 20:00:00,FG,EL,080300,2.41,20170228,47,246,,,
246,EO,PF_0000125_01,2017-02-28 20:00:00,FG,NT,080300,,20170228,47,247,,,
247,TE,PF_0000125_01,2017-02-28 21:00:00,FG,EO,080300,2.07,20170228,44,248,,,
248,CI,PF_0000125_01,2017-02-28 21:00:00,FG,EI,080300,525.95,20170228,44,249,,,
249,SI,PF_0000125_01,2017-02-28 21:00:00,FG,NT,080300,20,20170228,45,250,,,
250,HI,PF_0000125_01,2017-02-28 21:00:00,FG,EI,080300,73.42,20170228,31,251,,,
251,RP,PF_0000125_01,2017-02-28 21:00:00,FG,EO,080300,,20170228,31,252,,,
252,TL,PF_0000125_01,2017-02-28 21:00:00,FG,NT,080300,22.12,20170228,44,253,,,
253,EL,PF_0000125_01,2017-02-28 21:00:00,FG,EL,080300,2.42,20170228,45,254,,,
254,PO,PF_0000125_01,2017-02-28 21:00:00,FG,NT,080300,,20170228,44,255,,,
255,EO,PF_0000125_01,2017-02-28 21:00:00,FG,NT,080300,,20170228,45,256,,,
256,SO,PF_0000125_01,2017-02-28 21:00:00,FG,NT,080300,300,20170228,44,257,,,
257,PL,PF_0000125_01,2017-02-28 21:00:00,FG,EL,080300,5.37,20170228,44,258,,,
258,HL,PF_0000125_01,2017-02-28 21:00:00,FG,NT,080300,81.13,20170228,45,259,,,
259,EI,PF_0000125_01,2017-02-28 21:00:00,FG,NT,080300,2.7,20170228,31,260,,,
260,PI,PF_0000125_01,2017-02-28 21:00:00,FG,NT,080300,5.5,20170228,45,261,,,
261,WS,PF_0000125_01,2017-02-28 21:00:00,FG,EO,080300,.78,20170228,44,262,,,
262,HE,PF_0000125_01,2017-02-28 21:00:00,FG,EO,080300,69.58,20170228,31,263,,,
263,TI,PF_0000125_01,2017-02-28 21:00:00,FG,EI,080300,15.03,20170228,44,264,,,
264,WD,PF_0000125_01,2017-02-28 21:00:00,FG,EO,080300,1.87,20170228,31,265,,,
265,SI,PF_0000125_01,2017-02-28 22:00:00,FG,NT,080300,20,20170228,43,266,,,
266,EO,PF_0000125_01,2017-02-28 22:00:00,FG,NT,080300,,20170228,43,267,,,
267,RP,PF_0000125_01,2017-02-28 22:00:00,FG,EO,080300,,20170228,38,268,,,
268,PO,PF_0000125_01,2017-02-28 22:00:00,FG,NT,080300,,20170228,39,269,,,
269,PL,PF_0000125_01,2017-02-28 22:00:00,FG,EL,080300,5.41,20170228,39,270,,,
270,WS,PF_0000125_01,2017-02-28 22:00:00,FG,EO,080300,.99,20170228,39,271,,,
271,PI,PF_0000125_01,2017-02-28 22:00:00,FG,NT,080300,5.5,20170228,43,272,,,
272,TI,PF_0000125_01,2017-02-28 22:00:00,FG,EI,080300,15.13,20170228,39,273,,,
273,TL,PF_0000125_01,2017-02-28 22:00:00,FG,NT,080300,21.61,20170228,39,274,,,
274,HE,PF_0000125_01,2017-02-28 22:00:00,FG,EO,080300,75.84,20170228,38,275,,,
275,HI,PF_0000125_01,2017-02-28 22:00:00,FG,EI,080300,70.79,20170228,38,276,,,
