,fatrCode,facilityId,measDate,fldCode,sectCode,itemCode,senVal,ymd,cntCollect,num,totalRows,totalPage,currentPage
28,TL,PF_0020356_01,2020-09-25 02:00:00,FG,EL,080300,,20200925,22,29,,,
29,HL,PF_0020356_01,2020-09-25 02:00:00,FG,NT,080300,,20200925,22,30,,,
30,HI,PF_0020356_01,2020-09-25 03:00:00,FG,EI,080300,0,20200925,66,31,,,
31,WS,PF_0020356_01,2020-09-25 03:00:00,FG,EO,080300,0,20200925,22,32,,,
32,TL,PF_0020356_01,2020-09-25 03:00:00,FG,EL,080300,,20200925,22,33,,,
33,WD,PF_0020356_01,2020-09-25 03:00:00,FG,EO,080300,,20200925,22,34,,,
34,RP,PF_0020356_01,2020-09-25 03:00:00,FG,EO,080300,0,20200925,22,35,,,
35,TE,PF_0020356_01,2020-09-25 03:00:00,FG,EO,080300,0,20200925,22,36,,,
36,HL,PF_0020356_01,2020-09-25 03:00:00,FG,NT,080300,,20200925,22,37,,,
37,TI,PF_0020356_01,2020-09-25 03:00:00,FG,EI,080300,0,20200925,66,38,,,
38,CI,PF_0020356_01,2020-09-25 03:00:00,FG,EI,080300,,20200925,22,39,,,
39,SR,PF_0020356_01,2020-09-25 03:00:00,FG,EO,080300,0,20200925,22,40,,,
40,WS,PF_0020356_01,2020-09-25 04:00:00,FG,EO,080300,0,20200925,22,41,,,
41,WD,PF_0020356_01,2020-09-25 04:00:00,FG,EO,080300,,20200925,22,42,,,
42,TL,PF_0020356_01,2020-09-25 04:00:00,FG,EL,080300,,20200925,22,43,,,
43,HI,PF_0020356_01,2020-09-25 04:00:00,FG,EI,080300,0,20200925,66,44,,,
44,CI,PF_0020356_01,2020-09-25 04:00:00,FG,EI,080300,,20200925,22,45,,,
45,SR,PF_0020356_01,2020-09-25 04:00:00,FG,EO,080300,0,20200925,22,46,,,
46,RP,PF_0020356_01,2020-09-25 04:00:00,FG,EO,080300,0,20200925,22,47,,,
47,HL,PF_0020356_01,2020-09-25 04:00:00,FG,NT,080300,,20200925,22,48,,,
48,TI,PF_0020356_01,2020-09-25 04:00:00,FG,EI,080300,0,20200925,66,49,,,
49,TE,PF_0020356_01,2020-09-25 04:00:00,FG,EO,080300,0,20200925,22,50,,,
50,RP,PF_0020356_01,2020-09-25 05:00:00,FG,EO,080300,0,20200925,22,51,,,
51,WS,PF_0020356_01,2020-09-25 05:00:00,FG,EO,080300,0,20200925,22,52,,,
52,CI,PF_0020356_01,2020-09-25 05:00:00,FG,EI,080300,,20200925,22,53,,,
53,HI,PF_0020356_01,2020-09-25 05:00:00,FG,EI,080300,0,20200925,66,54,,,
54,TE,PF_0020356_01,2020-09-25 05:00:00,FG,EO,080300,0,20200925,22,55,,,
55,TL,PF_0020356_01,2020-09-25 05:00:00,FG,EL,080300,,20200925,22,56,,,
56,TI,PF_0020356_01,2020-09-25 05:00:00,FG,EI,080300,0,20200925,66,57,,,
57,WD,PF_0020356_01,2020-09-25 05:00:00,FG,EO,080300,,20200925,22,58,,,
58,SR,PF_0020356_01,2020-09-25 05:00:00,FG,EO,080300,0,20200925,22,59,,,
59,HL,PF_0020356_01,2020-09-25 05:00:00,FG,NT,080300,,20200925,22,60,,,
60,WD,PF_0020356_01,2020-09-25 06:00:00,FG,EO,080300,,20200925,22,61,,,
61,CI,PF_0020356_01,2020-09-25 06:00:00,FG,EI,080300,,20200925,22,62,,,
62,WS,PF_0020356_01,2020-09-25 06:00:00,FG,EO,080300,0,20200925,22,63,,,
63,SR,PF_0020356_01,2020-09-25 06:00:00,FG,EO,080300,0,20200925,22,64,,,
64,HI,PF_0020356_01,2020-09-25 06:00:00,FG,EI,080300,0,20200925,66,65,,,
65,TE,PF_0020356_01,2020-09-25 06:00:00,FG,EO,080300,0,20200925,22,66,,,
66,TI,PF_0020356_01,2020-09-25 06:00:00,FG,EI,080300,0,20200925,66,67,,,
67,TL,PF_0020356_01,2020-09-25 06:00:00,FG,EL,080300,,20200925,22,68,,,
68,HL,PF_0020356_01,2020-09-25 06:00:00,FG,NT,080300,,20200925,22,69,,,
69,RP,PF_0020356_01,2020-09-25 06:00:00,FG,EO,080300,0,20200925,22,70,,,
70,HL,PF_0020356_01,2020-09-25 07:00:00,FG,NT,080300,,20200925,22,71,,,
71,CI,PF_0020356_01,2020-09-25 07:00:00,FG,EI,080300,,20200925,22,72,,,
72,TL,PF_0020356_01,2020-09-25 07:00:00,FG,EL,080300,,20200925,22,73,,,
73,WS,PF_0020356_01,2020-09-25 07:00:00,FG,EO,080300,0,20200925,22,74,,,
74,HI,PF_0020356_01,2020-09-25 07:00:00,FG,EI,080300,0,20200925,66,75,,,
75,TI,PF_0020356_01,2020-09-25 07:00:00,FG,EI,080300,0,20200925,66,76,,,
76,TE,PF_0020356_01,2020-09-25 07:00:00,FG,EO,080300,0,20200925,22,77,,,
77,WD,PF_0020356_01,2020-09-25 07:00:00,FG,EO,080300,,20200925,22,78,,,
78,SR,PF_0020356_01,2020-09-25 07:00:00,FG,EO,080300,0,20200925,22,79,,,
79,RP,PF_0020356_01,2020-09-25 07:00:00,FG,EO,080300,0,20200925,22,80,,,
80,SR,PF_0020356_01,2020-09-25 08:00:00,FG,EO,080300,0,20200925,22,81,,,
81,CI,PF_0020356_01,2020-09-25 08:00:00,FG,EI,080300,,20200925,22,82,,,
82,HI,PF_0020356_01,2020-09-25 08:00:00,FG,EI,080300,0,20200925,66,83,,,
83,TL,PF_0020356_01,2020-09-25 08:00:00,FG,EL,080300,,20200925,22,84,,,
84,WD,PF_0020356_01,2020-09-25 08:00:00,FG,EO,080300,,20200925,22,85,,,
85,WS,PF_0020356_01,2020-09-25 08:00:00,FG,EO,080300,0,20200925,22,86,,,
86,TE,PF_0020356_01,2020-09-25 08:00:00,FG,EO,080300,0,20200925,22,87,,,
87,TI,PF_0020356_01,2020-09-25 08:00:00,FG,EI,080300,0,20200925,66,88,,,
88,HL,PF_0020356_01,2020-09-25 08:00:00,FG,NT,080300,,20200925,22,89,,,
89,RP,PF_0020356_01,2020-09-25 08:00:00,FG,EO,080300,0,20200925,22,90,,,
90,CI,PF_0020356_01,2020-09-25 09:00:00,FG,EI,080300,,20200925,22,91,,,
91,HI,PF_0020356_01,2020-09-25 09:00:00,FG,EI,080300,0,20200925,66,92,,,
92,TL,PF_0020356_01,2020-09-25 09:00:00,FG,EL,080300,,20200925,22,93,,,
93,TI,PF_0020356_01,2020-09-25 09:00:00,FG,EI,080300,0,20200925,66,94,,,
94,SR,PF_0020356_01,2020-09-25 09:00:00,FG,EO,080300,0,20200925,22,95,,,
95,WD,PF_0020356_01,2020-09-25 09:00:00,FG,EO,080300,,20200925,22,96,,,
96,WS,PF_0020356_01,2020-09-25 09:00:00,FG,EO,080300,0,20200925,22,97,,,
97,RP,PF_0020356_01,2020-09-25 09:00:00,FG,EO,080300,0,20200925,22,98,,,
98,TE,PF_0020356_01,2020-09-25 09:00:00,FG,EO,080300,0,20200925,22,99,,,
99,HL,PF_0020356_01,2020-09-25 09:00:00,FG,NT,080300,,20200925,22,100,,,
100,WD,PF_0020356_01,2020-09-25 10:00:00,FG,EO,080300,,20200925,22,101,,,
101,SR,PF_0020356_01,2020-09-25 10:00:00,FG,EO,080300,0,20200925,22,102,,,
102,RP,PF_0020356_01,2020-09-25 10:00:00,FG,EO,080300,0,20200925,22,103,,,
103,WS,PF_0020356_01,2020-09-25 10:00:00,FG,EO,080300,0,20200925,22,104,,,
104,TL,PF_0020356_01,2020-09-25 10:00:00,FG,EL,080300,,20200925,22,105,,,
105,HI,PF_0020356_01,2020-09-25 10:00:00,FG,EI,080300,0,20200925,66,106,,,
106,TI,PF_0020356_01,2020-09-25 10:00:00,FG,EI,080300,0,20200925,66,107,,,
107,CI,PF_0020356_01,2020-09-25 10:00:00,FG,EI,080300,,20200925,22,108,,,
108,HL,PF_0020356_01,2020-09-25 10:00:00,FG,NT,080300,,20200925,22,109,,,
109,TE,PF_0020356_01,2020-09-25 10:00:00,FG,EO,080300,0,20200925,22,110,,,
110,SR,PF_0020356_01,2020-09-25 11:00:00,FG,EO,080300,0,20200925,22,111,,,
111,HI,PF_0020356_01,2020-09-25 11:00:00,FG,EI,080300,0,20200925,66,112,,,
112,WD,PF_0020356_01,2020-09-25 11:00:00,FG,EO,080300,,20200925,22,113,,,
113,CI,PF_0020356_01,2020-09-25 11:00:00,FG,EI,080300,,20200925,22,114,,,
114,WS,PF_0020356_01,2020-09-25 11:00:00,FG,EO,080300,0,20200925,22,115,,,
115,TE,PF_0020356_01,2020-09-25 11:00:00,FG,EO,080300,0,20200925,22,116,,,
116,TI,PF_0020356_01,2020-09-25 11:00:00,FG,EI,080300,0,20200925,66,117,,,
117,HL,PF_0020356_01,2020-09-25 11:00:00,FG,NT,080300,,20200925,22,118,,,
118,RP,PF_0020356_01,2020-09-25 11:00:00,FG,EO,080300,0,20200925,22,119,,,
119,TL,PF_0020356_01,2020-09-25 11:00:00,FG,EL,080300,,20200925,22,120,,,
120,SR,PF_0020356_01,2020-09-25 12:00:00,FG,EO,080300,0,20200925,21,121,,,
121,HI,PF_0020356_01,2020-09-25 12:00:00,FG,EI,080300,0,20200925,63,122,,,
122,RP,PF_0020356_01,2020-09-25 12:00:00,FG,EO,080300,0,20200925,21,123,,,
123,TL,PF_0020356_01,2020-09-25 12:00:00,FG,EL,080300,,20200925,21,124,,,
124,CI,PF_0020356_01,2020-09-25 12:00:00,FG,EI,080300,,20200925,21,125,,,
125,HL,PF_0020356_01,2020-09-25 12:00:00,FG,NT,080300,,20200925,21,126,,,
126,TI,PF_0020356_01,2020-09-25 12:00:00,FG,EI,080300,0,20200925,63,127,,,
127,TE,PF_0020356_01,2020-09-25 12:00:00,FG,EO,080300,0,20200925,21,128,,,
128,WS,PF_0020356_01,2020-09-25 12:00:00,FG,EO,080300,0,20200925,21,129,,,
129,WD,PF_0020356_01,2020-09-25 12:00:00,FG,EO,080300,,20200925,21,130,,,
130,SR,PF_0020356_01,2020-09-25 13:00:00,FG,EO,080300,0,20200925,22,131,,,
131,TL,PF_0020356_01,2020-09-25 13:00:00,FG,EL,080300,,20200925,22,132,,,
132,TI,PF_0020356_01,2020-09-25 13:00:00,FG,EI,080300,0,20200925,66,133,,,
133,TE,PF_0020356_01,2020-09-25 13:00:00,FG,EO,080300,0,20200925,22,134,,,
134,WD,PF_0020356_01,2020-09-25 13:00:00,FG,EO,080300,,20200925,22,135,,,
135,WS,PF_0020356_01,2020-09-25 13:00:00,FG,EO,080300,0,20200925,22,136,,,
136,HL,PF_0020356_01,2020-09-25 13:00:00,FG,NT,080300,,20200925,22,137,,,
137,CI,PF_0020356_01,2020-09-25 13:00:00,FG,EI,080300,,20200925,22,138,,,
138,HI,PF_0020356_01,2020-09-25 13:00:00,FG,EI,080300,0,20200925,66,139,,,
139,RP,PF_0020356_01,2020-09-25 13:00:00,FG,EO,080300,0,20200925,22,140,,,
140,WS,PF_0020356_01,2020-09-25 14:00:00,FG,EO,080300,0,20200925,22,141,,,
141,TE,PF_0020356_01,2020-09-25 14:00:00,FG,EO,080300,0,20200925,22,142,,,
142,TI,PF_0020356_01,2020-09-25 14:00:00,FG,EI,080300,0,20200925,66,143,,,
143,HL,PF_0020356_01,2020-09-25 14:00:00,FG,NT,080300,,20200925,22,144,,,
144,RP,PF_0020356_01,2020-09-25 14:00:00,FG,EO,080300,0,20200925,22,145,,,
145,SR,PF_0020356_01,2020-09-25 14:00:00,FG,EO,080300,0,20200925,22,146,,,
146,CI,PF_0020356_01,2020-09-25 14:00:00,FG,EI,080300,,20200925,22,147,,,
147,HI,PF_0020356_01,2020-09-25 14:00:00,FG,EI,080300,0,20200925,66,148,,,
148,TL,PF_0020356_01,2020-09-25 14:00:00,FG,EL,080300,,20200925,22,149,,,
149,WD,PF_0020356_01,2020-09-25 14:00:00,FG,EO,080300,,20200925,22,150,,,
150,TI,PF_0020356_01,2020-09-25 15:00:00,FG,EI,080300,0,20200925,66,151,,,
151,HL,PF_0020356_01,2020-09-25 15:00:00,FG,NT,080300,,20200925,22,152,,,
152,TL,PF_0020356_01,2020-09-25 15:00:00,FG,EL,080300,,20200925,22,153,,,
153,WD,PF_0020356_01,2020-09-25 15:00:00,FG,EO,080300,,20200925,22,154,,,
154,WS,PF_0020356_01,2020-09-25 15:00:00,FG,EO,080300,0,20200925,22,155,,,
155,SR,PF_0020356_01,2020-09-25 15:00:00,FG,EO,080300,0,20200925,22,156,,,
156,CI,PF_0020356_01,2020-09-25 15:00:00,FG,EI,080300,,20200925,22,157,,,
157,HI,PF_0020356_01,2020-09-25 15:00:00,FG,EI,080300,0,20200925,66,158,,,
158,TE,PF_0020356_01,2020-09-25 15:00:00,FG,EO,080300,0,20200925,22,159,,,
159,RP,PF_0020356_01,2020-09-25 15:00:00,FG,EO,080300,0,20200925,22,160,,,
160,HI,PF_0020356_01,2020-09-25 16:00:00,FG,EI,080300,0,20200925,66,161,,,
161,CI,PF_0020356_01,2020-09-25 16:00:00,FG,EI,080300,,20200925,22,162,,,
162,SR,PF_0020356_01,2020-09-25 16:00:00,FG,EO,080300,0,20200925,22,163,,,
163,RP,PF_0020356_01,2020-09-25 16:00:00,FG,EO,080300,0,20200925,22,164,,,
164,HL,PF_0020356_01,2020-09-25 16:00:00,FG,NT,080300,,20200925,22,165,,,
165,TI,PF_0020356_01,2020-09-25 16:00:00,FG,EI,080300,0,20200925,66,166,,,
166,TE,PF_0020356_01,2020-09-25 16:00:00,FG,EO,080300,0,20200925,22,167,,,
167,WS,PF_0020356_01,2020-09-25 16:00:00,FG,EO,080300,0,20200925,22,168,,,
168,WD,PF_0020356_01,2020-09-25 16:00:00,FG,EO,080300,,20200925,22,169,,,
169,TL,PF_0020356_01,2020-09-25 16:00:00,FG,EL,080300,,20200925,22,170,,,
170,TI,PF_0020356_01,2020-09-25 17:00:00,FG,EI,080300,0,20200925,66,171,,,
171,HI,PF_0020356_01,2020-09-25 17:00:00,FG,EI,080300,0,20200925,66,172,,,
172,HL,PF_0020356_01,2020-09-25 17:00:00,FG,NT,080300,,20200925,22,173,,,
173,TE,PF_0020356_01,2020-09-25 17:00:00,FG,EO,080300,0,20200925,22,174,,,
174,RP,PF_0020356_01,2020-09-25 17:00:00,FG,EO,080300,0,20200925,22,175,,,
175,WD,PF_0020356_01,2020-09-25 17:00:00,FG,EO,080300,,20200925,22,176,,,
176,SR,PF_0020356_01,2020-09-25 17:00:00,FG,EO,080300,0,20200925,22,177,,,
177,TL,PF_0020356_01,2020-09-25 17:00:00,FG,EL,080300,,20200925,22,178,,,
178,WS,PF_0020356_01,2020-09-25 17:00:00,FG,EO,080300,0,20200925,22,179,,,
179,CI,PF_0020356_01,2020-09-25 17:00:00,FG,EI,080300,,20200925,22,180,,,
180,HL,PF_0020356_01,2020-09-25 18:00:00,FG,NT,080300,,20200925,22,181,,,
181,RP,PF_0020356_01,2020-09-25 18:00:00,FG,EO,080300,0,20200925,22,182,,,
182,SR,PF_0020356_01,2020-09-25 18:00:00,FG,EO,080300,0,20200925,22,183,,,
183,CI,PF_0020356_01,2020-09-25 18:00:00,FG,EI,080300,,20200925,22,184,,,
184,TL,PF_0020356_01,2020-09-25 18:00:00,FG,EL,080300,,20200925,22,185,,,
185,HI,PF_0020356_01,2020-09-25 18:00:00,FG,EI,080300,0,20200925,66,186,,,
186,WD,PF_0020356_01,2020-09-25 18:00:00,FG,EO,080300,,20200925,22,187,,,
187,WS,PF_0020356_01,2020-09-25 18:00:00,FG,EO,080300,0,20200925,22,188,,,
188,TE,PF_0020356_01,2020-09-25 18:00:00,FG,EO,080300,0,20200925,22,189,,,
189,TI,PF_0020356_01,2020-09-25 18:00:00,FG,EI,080300,0,20200925,66,190,,,
190,HI,PF_0020356_01,2020-09-25 19:00:00,FG,EI,080300,0,20200925,66,191,,,
191,TE,PF_0020356_01,2020-09-25 19:00:00,FG,EO,080300,0,20200925,22,192,,,
192,SR,PF_0020356_01,2020-09-25 19:00:00,FG,EO,080300,0,20200925,22,193,,,
193,WD,PF_0020356_01,2020-09-25 19:00:00,FG,EO,080300,,20200925,22,194,,,
194,TL,PF_0020356_01,2020-09-25 19:00:00,FG,EL,080300,,20200925,22,195,,,
195,RP,PF_0020356_01,2020-09-25 19:00:00,FG,EO,080300,0,20200925,22,196,,,
196,TI,PF_0020356_01,2020-09-25 19:00:00,FG,EI,080300,0,20200925,66,197,,,
197,CI,PF_0020356_01,2020-09-25 19:00:00,FG,EI,080300,,20200925,22,198,,,
198,HL,PF_0020356_01,2020-09-25 19:00:00,FG,NT,080300,,20200925,22,199,,,
199,WS,PF_0020356_01,2020-09-25 19:00:00,FG,EO,080300,0,20200925,22,200,,,
200,CI,PF_0020356_01,2020-09-25 20:00:00,FG,EI,080300,,20200925,22,201,,,
201,RP,PF_0020356_01,2020-09-25 20:00:00,FG,EO,080300,0,20200925,22,202,,,
202,TL,PF_0020356_01,2020-09-25 20:00:00,FG,EL,080300,,20200925,22,203,,,
203,WS,PF_0020356_01,2020-09-25 20:00:00,FG,EO,080300,0,20200925,22,204,,,
204,TE,PF_0020356_01,2020-09-25 20:00:00,FG,EO,080300,0,20200925,22,205,,,
205,TI,PF_0020356_01,2020-09-25 20:00:00,FG,EI,080300,0,20200925,66,206,,,
206,HL,PF_0020356_01,2020-09-25 20:00:00,FG,NT,080300,,20200925,22,207,,,
207,SR,PF_0020356_01,2020-09-25 20:00:00,FG,EO,080300,0,20200925,22,208,,,
208,HI,PF_0020356_01,2020-09-25 20:00:00,FG,EI,080300,0,20200925,66,209,,,
209,WD,PF_0020356_01,2020-09-25 20:00:00,FG,EO,080300,,20200925,22,210,,,
210,TL,PF_0020356_01,2020-09-25 21:00:00,FG,EL,080300,,20200925,22,211,,,
211,WD,PF_0020356_01,2020-09-25 21:00:00,FG,EO,080300,,20200925,22,212,,,
212,HL,PF_0020356_01,2020-09-25 21:00:00,FG,NT,080300,,20200925,22,213,,,
213,WS,PF_0020356_01,2020-09-25 21:00:00,FG,EO,080300,0,20200925,22,214,,,
214,RP,PF_0020356_01,2020-09-25 21:00:00,FG,EO,080300,0,20200925,22,215,,,
215,TI,PF_0020356_01,2020-09-25 21:00:00,FG,EI,080300,0,20200925,66,216,,,
216,CI,PF_0020356_01,2020-09-25 21:00:00,FG,EI,080300,,20200925,22,217,,,
217,SR,PF_0020356_01,2020-09-25 21:00:00,FG,EO,080300,0,20200925,22,218,,,
218,HI,PF_0020356_01,2020-09-25 21:00:00,FG,EI,080300,0,20200925,66,219,,,
219,TE,PF_0020356_01,2020-09-25 21:00:00,FG,EO,080300,0,20200925,22,220,,,
220,TE,PF_0020356_01,2020-09-25 22:00:00,FG,EO,080300,0,20200925,22,221,,,
221,TI,PF_0020356_01,2020-09-25 22:00:00,FG,EI,080300,0,20200925,66,222,,,
222,TL,PF_0020356_01,2020-09-25 22:00:00,FG,EL,080300,,20200925,22,223,,,
223,HL,PF_0020356_01,2020-09-25 22:00:00,FG,NT,080300,,20200925,22,224,,,
224,RP,PF_0020356_01,2020-09-25 22:00:00,FG,EO,080300,0,20200925,22,225,,,
225,CI,PF_0020356_01,2020-09-25 22:00:00,FG,EI,080300,,20200925,22,226,,,
226,HI,PF_0020356_01,2020-09-25 22:00:00,FG,EI,080300,0,20200925,66,227,,,
227,WD,PF_0020356_01,2020-09-25 22:00:00,FG,EO,080300,,20200925,22,228,,,
228,WS,PF_0020356_01,2020-09-25 22:00:00,FG,EO,080300,0,20200925,22,229,,,
229,SR,PF_0020356_01,2020-09-25 22:00:00,FG,EO,080300,0,20200925,22,230,,,
230,HI,PF_0020356_01,2020-09-25 23:00:00,FG,EI,080300,0,20200925,66,231,,,
231,SR,PF_0020356_01,2020-09-25 23:00:00,FG,EO,080300,0,20200925,22,232,,,
232,HL,PF_0020356_01,2020-09-25 23:00:00,FG,NT,080300,,20200925,22,233,,,
233,RP,PF_0020356_01,2020-09-25 23:00:00,FG,EO,080300,0,20200925,22,234,,,
234,TE,PF_0020356_01,2020-09-25 23:00:00,FG,EO,080300,0,20200925,22,235,,,
235,WS,PF_0020356_01,2020-09-25 23:00:00,FG,EO,080300,0,20200925,22,236,,,
236,CI,PF_0020356_01,2020-09-25 23:00:00,FG,EI,080300,,20200925,22,237,,,
237,TL,PF_0020356_01,2020-09-25 23:00:00,FG,EL,080300,,20200925,22,238,,,
238,TI,PF_0020356_01,2020-09-25 23:00:00,FG,EI,080300,0,20200925,66,239,,,
239,WD,PF_0020356_01,2020-09-25 23:00:00,FG,EO,080300,,20200925,22,240,,,
240,SR,PF_0020356_01,2020-09-26 00:00:00,FG,EO,080300,0,20200926,22,241,,,
241,CI,PF_0020356_01,2020-09-26 00:00:00,FG,EI,080300,,20200926,22,242,,,
242,TE,PF_0020356_01,2020-09-26 00:00:00,FG,EO,080300,0,20200926,22,243,,,
243,WS,PF_0020356_01,2020-09-26 00:00:00,FG,EO,080300,0,20200926,22,244,,,
244,TL,PF_0020356_01,2020-09-26 00:00:00,FG,EL,080300,,20200926,22,245,,,
245,HI,PF_0020356_01,2020-09-26 00:00:00,FG,EI,080300,0,20200926,66,246,,,
246,HL,PF_0020356_01,2020-09-26 00:00:00,FG,NT,080300,,20200926,22,247,,,
247,WD,PF_0020356_01,2020-09-26 00:00:00,FG,EO,080300,,20200926,22,248,,,
248,RP,PF_0020356_01,2020-09-26 00:00:00,FG,EO,080300,0,20200926,22,249,,,
249,TI,PF_0020356_01,2020-09-26 00:00:00,FG,EI,080300,0,20200926,66,250,,,
250,TE,PF_0020356_01,2020-09-26 01:00:00,FG,EO,080300,0,20200926,22,251,,,
251,TI,PF_0020356_01,2020-09-26 01:00:00,FG,EI,080300,0,20200926,66,252,,,
252,HL,PF_0020356_01,2020-09-26 01:00:00,FG,NT,080300,,20200926,22,253,,,
253,RP,PF_0020356_01,2020-09-26 01:00:00,FG,EO,080300,0,20200926,22,254,,,
254,CI,PF_0020356_01,2020-09-26 01:00:00,FG,EI,080300,,20200926,22,255,,,
255,HI,PF_0020356_01,2020-09-26 01:00:00,FG,EI,080300,0,20200926,66,256,,,
256,TL,PF_0020356_01,2020-09-26 01:00:00,FG,EL,080300,,20200926,22,257,,,
257,WD,PF_0020356_01,2020-09-26 01:00:00,FG,EO,080300,,20200926,22,258,,,
258,SR,PF_0020356_01,2020-09-26 01:00:00,FG,EO,080300,0,20200926,22,259,,,
259,WS,PF_0020356_01,2020-09-26 01:00:00,FG,EO,080300,0,20200926,22,260,,,
260,SR,PF_0020356_01,2020-09-26 02:00:00,FG,EO,080300,0,20200926,22,261,,,
261,WS,PF_0020356_01,2020-09-26 02:00:00,FG,EO,080300,0,20200926,22,262,,,
262,WD,PF_0020356_01,2020-09-26 02:00:00,FG,EO,080300,,20200926,22,263,,,
263,TL,PF_0020356_01,2020-09-26 02:00:00,FG,EL,080300,,20200926,22,264,,,
264,HI,PF_0020356_01,2020-09-26 02:00:00,FG,EI,080300,0,20200926,66,265,,,
265,CI,PF_0020356_01,2020-09-26 02:00:00,FG,EI,080300,,20200926,22,266,,,
266,RP,PF_0020356_01,2020-09-26 02:00:00,FG,EO,080300,0,20200926,22,267,,,
267,HL,PF_0020356_01,2020-09-26 02:00:00,FG,NT,080300,,20200926,22,268,,,
268,TI,PF_0020356_01,2020-09-26 02:00:00,FG,EI,080300,0,20200926,66,269,,,
269,TE,PF_0020356_01,2020-09-26 02:00:00,FG,EO,080300,0,20200926,22,270,,,
270,SR,PF_0020356_01,2020-09-26 03:00:00,FG,EO,080300,0,20200926,22,271,,,
271,WS,PF_0020356_01,2020-09-26 03:00:00,FG,EO,080300,0,20200926,22,272,,,
272,WD,PF_0020356_01,2020-09-26 03:00:00,FG,EO,080300,,20200926,22,273,,,
273,TL,PF_0020356_01,2020-09-26 03:00:00,FG,EL,080300,,20200926,22,274,,,
274,TE,PF_0020356_01,2020-09-26 03:00:00,FG,EO,080300,0,20200926,22,275,,,
275,CI,PF_0020356_01,2020-09-26 03:00:00,FG,EI,080300,,20200926,22,276,,,
276,RP,PF_0020356_01,2020-09-26 03:00:00,FG,EO,080300,0,20200926,22,277,,,
277,HL,PF_0020356_01,2020-09-26 03:00:00,FG,NT,080300,,20200926,22,278,,,
278,TI,PF_0020356_01,2020-09-26 03:00:00,FG,EI,080300,0,20200926,66,279,,,
279,HI,PF_0020356_01,2020-09-26 03:00:00,FG,EI,080300,0,20200926,66,280,,,
280,SR,PF_0020356_01,2020-09-26 04:00:00,FG,EO,080300,0,20200926,22,281,,,
281,WS,PF_0020356_01,2020-09-26 04:00:00,FG,EO,080300,0,20200926,22,282,,,
282,WD,PF_0020356_01,2020-09-26 04:00:00,FG,EO,080300,,20200926,22,283,,,
283,TL,PF_0020356_01,2020-09-26 04:00:00,FG,EL,080300,,20200926,22,284,,,
284,TE,PF_0020356_01,2020-09-26 04:00:00,FG,EO,080300,0,20200926,22,285,,,
