,fatrCode,facilityId,measDate,fldCode,sectCode,itemCode,senVal,ymd,cntCollect,num,totalRows,totalPage,currentPage
36,HI,PF_0010075_01,2019-12-24 20:00:00,FG,EI,080300,79.89,20191224,252,37,,,
37,TL,PF_0010075_01,2019-12-24 20:00:00,FG,EL,080300,,20191224,84,38,,,
38,HL,PF_0010075_01,2019-12-24 20:00:00,FG,NT,080300,,20191224,84,39,,,
39,RP,PF_0010075_01,2019-12-24 20:00:00,FG,EO,080300,0,20191224,84,40,,,
40,HL,PF_0010075_01,2019-12-24 21:00:00,FG,NT,080300,,20191224,84,41,,,
41,TE,PF_0010075_01,2019-12-24 21:00:00,FG,EO,080300,-1.01,20191224,84,42,,,
42,TL,PF_0010075_01,2019-12-24 21:00:00,FG,EL,080300,,20191224,84,43,,,
43,WS,PF_0010075_01,2019-12-24 21:00:00,FG,EO,080300,.08,20191224,84,44,,,
44,TI,PF_0010075_01,2019-12-24 21:00:00,FG,EI,080300,15.38,20191224,252,45,,,
45,HI,PF_0010075_01,2019-12-24 21:00:00,FG,EI,080300,77.66,20191224,252,46,,,
46,CI,PF_0010075_01,2019-12-24 21:00:00,FG,EI,080300,555.4,20191224,84,47,,,
47,WD,PF_0010075_01,2019-12-24 21:00:00,FG,EO,080300,,20191224,84,48,,,
48,SR,PF_0010075_01,2019-12-24 21:00:00,FG,EO,080300,0,20191224,84,49,,,
49,RP,PF_0010075_01,2019-12-24 21:00:00,FG,EO,080300,0,20191224,84,50,,,
50,SR,PF_0010075_01,2019-12-24 22:00:00,FG,EO,080300,0,20191224,83,51,,,
51,TE,PF_0010075_01,2019-12-24 22:00:00,FG,EO,080300,-1.54,20191224,83,52,,,
52,TI,PF_0010075_01,2019-12-24 22:00:00,FG,EI,080300,14.44,20191224,249,53,,,
53,TL,PF_0010075_01,2019-12-24 22:00:00,FG,EL,080300,,20191224,83,54,,,
54,WD,PF_0010075_01,2019-12-24 22:00:00,FG,EO,080300,,20191224,83,55,,,
55,WS,PF_0010075_01,2019-12-24 22:00:00,FG,EO,080300,.91,20191224,83,56,,,
56,CI,PF_0010075_01,2019-12-24 22:00:00,FG,EI,080300,569.42,20191224,83,57,,,
57,HI,PF_0010075_01,2019-12-24 22:00:00,FG,EI,080300,79.94,20191224,249,58,,,
58,HL,PF_0010075_01,2019-12-24 22:00:00,FG,NT,080300,,20191224,83,59,,,
59,RP,PF_0010075_01,2019-12-24 22:00:00,FG,EO,080300,0,20191224,83,60,,,
60,TE,PF_0010075_01,2019-12-24 23:00:00,FG,EO,080300,-1.46,20191224,86,61,,,
61,TI,PF_0010075_01,2019-12-24 23:00:00,FG,EI,080300,14.19,20191224,258,62,,,
62,TL,PF_0010075_01,2019-12-24 23:00:00,FG,EL,080300,,20191224,86,63,,,
63,HI,PF_0010075_01,2019-12-24 23:00:00,FG,EI,080300,78.17,20191224,258,64,,,
64,SR,PF_0010075_01,2019-12-24 23:00:00,FG,EO,080300,0,20191224,86,65,,,
65,WD,PF_0010075_01,2019-12-24 23:00:00,FG,EO,080300,,20191224,86,66,,,
66,WS,PF_0010075_01,2019-12-24 23:00:00,FG,EO,080300,1.04,20191224,86,67,,,
67,RP,PF_0010075_01,2019-12-24 23:00:00,FG,EO,080300,0,20191224,86,68,,,
68,CI,PF_0010075_01,2019-12-24 23:00:00,FG,EI,080300,581.84,20191224,86,69,,,
69,HL,PF_0010075_01,2019-12-24 23:00:00,FG,NT,080300,,20191224,86,70,,,
70,SR,PF_0010075_01,2019-12-25 00:00:00,FG,EO,080300,0,20191225,126,71,,,
71,CI,PF_0010075_01,2019-12-25 00:00:00,FG,EI,080300,589.74,20191225,126,72,,,
72,TE,PF_0010075_01,2019-12-25 00:00:00,FG,EO,080300,-1.36,20191225,126,73,,,
73,WS,PF_0010075_01,2019-12-25 00:00:00,FG,EO,080300,.71,20191225,126,74,,,
74,TL,PF_0010075_01,2019-12-25 00:00:00,FG,EL,080300,,20191225,126,75,,,
75,HI,PF_0010075_01,2019-12-25 00:00:00,FG,EI,080300,78.64,20191225,378,76,,,
76,HL,PF_0010075_01,2019-12-25 00:00:00,FG,NT,080300,,20191225,126,77,,,
77,WD,PF_0010075_01,2019-12-25 00:00:00,FG,EO,080300,,20191225,126,78,,,
78,RP,PF_0010075_01,2019-12-25 00:00:00,FG,EO,080300,0,20191225,126,79,,,
79,TI,PF_0010075_01,2019-12-25 00:00:00,FG,EI,080300,14.2,20191225,378,80,,,
80,TE,PF_0010075_01,2019-12-25 01:00:00,FG,EO,080300,-2.71,20191225,129,81,,,
81,TI,PF_0010075_01,2019-12-25 01:00:00,FG,EI,080300,14.04,20191225,387,82,,,
82,HL,PF_0010075_01,2019-12-25 01:00:00,FG,NT,080300,,20191225,129,83,,,
83,RP,PF_0010075_01,2019-12-25 01:00:00,FG,EO,080300,0,20191225,129,84,,,
84,CI,PF_0010075_01,2019-12-25 01:00:00,FG,EI,080300,599.58,20191225,129,85,,,
85,HI,PF_0010075_01,2019-12-25 01:00:00,FG,EI,080300,78.52,20191225,387,86,,,
86,TL,PF_0010075_01,2019-12-25 01:00:00,FG,EL,080300,,20191225,129,87,,,
87,WD,PF_0010075_01,2019-12-25 01:00:00,FG,EO,080300,,20191225,129,88,,,
88,SR,PF_0010075_01,2019-12-25 01:00:00,FG,EO,080300,0,20191225,129,89,,,
89,WS,PF_0010075_01,2019-12-25 01:00:00,FG,EO,080300,.18,20191225,129,90,,,
90,SR,PF_0010075_01,2019-12-25 02:00:00,FG,EO,080300,0,20191225,129,91,,,
91,WS,PF_0010075_01,2019-12-25 02:00:00,FG,EO,080300,.03,20191225,129,92,,,
92,WD,PF_0010075_01,2019-12-25 02:00:00,FG,EO,080300,,20191225,129,93,,,
93,TL,PF_0010075_01,2019-12-25 02:00:00,FG,EL,080300,,20191225,129,94,,,
94,HI,PF_0010075_01,2019-12-25 02:00:00,FG,EI,080300,77.73,20191225,387,95,,,
95,CI,PF_0010075_01,2019-12-25 02:00:00,FG,EI,080300,610.7,20191225,129,96,,,
96,RP,PF_0010075_01,2019-12-25 02:00:00,FG,EO,080300,0,20191225,129,97,,,
97,HL,PF_0010075_01,2019-12-25 02:00:00,FG,NT,080300,,20191225,129,98,,,
98,TI,PF_0010075_01,2019-12-25 02:00:00,FG,EI,080300,14.52,20191225,387,99,,,
99,TE,PF_0010075_01,2019-12-25 02:00:00,FG,EO,080300,-3.16,20191225,129,100,,,
100,SR,PF_0010075_01,2019-12-25 03:00:00,FG,EO,080300,0,20191225,129,101,,,
101,WS,PF_0010075_01,2019-12-25 03:00:00,FG,EO,080300,0,20191225,129,102,,,
102,WD,PF_0010075_01,2019-12-25 03:00:00,FG,EO,080300,,20191225,129,103,,,
103,TL,PF_0010075_01,2019-12-25 03:00:00,FG,EL,080300,,20191225,129,104,,,
104,TE,PF_0010075_01,2019-12-25 03:00:00,FG,EO,080300,-3.25,20191225,129,105,,,
105,CI,PF_0010075_01,2019-12-25 03:00:00,FG,EI,080300,620.28,20191225,129,106,,,
106,RP,PF_0010075_01,2019-12-25 03:00:00,FG,EO,080300,0,20191225,129,107,,,
107,HL,PF_0010075_01,2019-12-25 03:00:00,FG,NT,080300,,20191225,129,108,,,
108,TI,PF_0010075_01,2019-12-25 03:00:00,FG,EI,080300,14.03,20191225,387,109,,,
109,HI,PF_0010075_01,2019-12-25 03:00:00,FG,EI,080300,78.61,20191225,387,110,,,
110,SR,PF_0010075_01,2019-12-25 04:00:00,FG,EO,080300,0,20191225,129,111,,,
111,WS,PF_0010075_01,2019-12-25 04:00:00,FG,EO,080300,.73,20191225,129,112,,,
112,WD,PF_0010075_01,2019-12-25 04:00:00,FG,EO,080300,,20191225,129,113,,,
113,TL,PF_0010075_01,2019-12-25 04:00:00,FG,EL,080300,,20191225,129,114,,,
114,TE,PF_0010075_01,2019-12-25 04:00:00,FG,EO,080300,-3.56,20191225,129,115,,,
115,CI,PF_0010075_01,2019-12-25 04:00:00,FG,EI,080300,627.86,20191225,129,116,,,
116,RP,PF_0010075_01,2019-12-25 04:00:00,FG,EO,080300,0,20191225,129,117,,,
117,HL,PF_0010075_01,2019-12-25 04:00:00,FG,NT,080300,,20191225,129,118,,,
118,TI,PF_0010075_01,2019-12-25 04:00:00,FG,EI,080300,14.36,20191225,387,119,,,
119,HI,PF_0010075_01,2019-12-25 04:00:00,FG,EI,080300,78.08,20191225,387,120,,,
120,SR,PF_0010075_01,2019-12-25 05:00:00,FG,EO,080300,0,20191225,123,121,,,
121,WS,PF_0010075_01,2019-12-25 05:00:00,FG,EO,080300,.08,20191225,123,122,,,
122,WD,PF_0010075_01,2019-12-25 05:00:00,FG,EO,080300,,20191225,123,123,,,
123,TL,PF_0010075_01,2019-12-25 05:00:00,FG,EL,080300,,20191225,123,124,,,
124,TE,PF_0010075_01,2019-12-25 05:00:00,FG,EO,080300,-3.34,20191225,123,125,,,
125,CI,PF_0010075_01,2019-12-25 05:00:00,FG,EI,080300,634.34,20191225,123,126,,,
126,RP,PF_0010075_01,2019-12-25 05:00:00,FG,EO,080300,0,20191225,123,127,,,
127,HL,PF_0010075_01,2019-12-25 05:00:00,FG,NT,080300,,20191225,123,128,,,
128,TI,PF_0010075_01,2019-12-25 05:00:00,FG,EI,080300,14.01,20191225,369,129,,,
129,HI,PF_0010075_01,2019-12-25 05:00:00,FG,EI,080300,79.7,20191225,369,130,,,
130,SR,PF_0010075_01,2019-12-25 06:00:00,FG,EO,080300,0,20191225,126,131,,,
131,WS,PF_0010075_01,2019-12-25 06:00:00,FG,EO,080300,0,20191225,126,132,,,
132,WD,PF_0010075_01,2019-12-25 06:00:00,FG,EO,080300,,20191225,126,133,,,
133,TL,PF_0010075_01,2019-12-25 06:00:00,FG,EL,080300,,20191225,126,134,,,
134,TE,PF_0010075_01,2019-12-25 06:00:00,FG,EO,080300,-4.35,20191225,126,135,,,
135,CI,PF_0010075_01,2019-12-25 06:00:00,FG,EI,080300,642.26,20191225,126,136,,,
136,RP,PF_0010075_01,2019-12-25 06:00:00,FG,EO,080300,0,20191225,126,137,,,
137,HL,PF_0010075_01,2019-12-25 06:00:00,FG,NT,080300,,20191225,126,138,,,
138,TI,PF_0010075_01,2019-12-25 06:00:00,FG,EI,080300,14.65,20191225,378,139,,,
139,HI,PF_0010075_01,2019-12-25 06:00:00,FG,EI,080300,78.47,20191225,378,140,,,
140,SR,PF_0010075_01,2019-12-25 07:00:00,FG,EO,080300,1.05,20191225,126,141,,,
141,WS,PF_0010075_01,2019-12-25 07:00:00,FG,EO,080300,1.4,20191225,126,142,,,
142,WD,PF_0010075_01,2019-12-25 07:00:00,FG,EO,080300,,20191225,126,143,,,
143,TL,PF_0010075_01,2019-12-25 07:00:00,FG,EL,080300,,20191225,126,144,,,
144,TE,PF_0010075_01,2019-12-25 07:00:00,FG,EO,080300,-3.68,20191225,126,145,,,
145,CI,PF_0010075_01,2019-12-25 07:00:00,FG,EI,080300,648,20191225,126,146,,,
146,RP,PF_0010075_01,2019-12-25 07:00:00,FG,EO,080300,0,20191225,126,147,,,
147,HL,PF_0010075_01,2019-12-25 07:00:00,FG,NT,080300,,20191225,126,148,,,
148,TI,PF_0010075_01,2019-12-25 07:00:00,FG,EI,080300,15.17,20191225,378,149,,,
149,HI,PF_0010075_01,2019-12-25 07:00:00,FG,EI,080300,79.08,20191225,378,150,,,
150,WS,PF_0010075_01,2019-12-25 08:00:00,FG,EO,080300,.48,20191225,129,151,,,
151,WD,PF_0010075_01,2019-12-25 08:00:00,FG,EO,080300,,20191225,129,152,,,
152,TL,PF_0010075_01,2019-12-25 08:00:00,FG,EL,080300,,20191225,129,153,,,
153,HI,PF_0010075_01,2019-12-25 08:00:00,FG,EI,080300,80.52,20191225,387,154,,,
154,TE,PF_0010075_01,2019-12-25 08:00:00,FG,EO,080300,-2.89,20191225,129,155,,,
155,SR,PF_0010075_01,2019-12-25 08:00:00,FG,EO,080300,67,20191225,129,156,,,
156,RP,PF_0010075_01,2019-12-25 08:00:00,FG,EO,080300,0,20191225,129,157,,,
157,HL,PF_0010075_01,2019-12-25 08:00:00,FG,NT,080300,,20191225,129,158,,,
158,TI,PF_0010075_01,2019-12-25 08:00:00,FG,EI,080300,15.36,20191225,387,159,,,
159,CI,PF_0010075_01,2019-12-25 08:00:00,FG,EI,080300,648.14,20191225,129,160,,,
160,WS,PF_0010075_01,2019-12-25 09:00:00,FG,EO,080300,0,20191225,126,161,,,
161,WD,PF_0010075_01,2019-12-25 09:00:00,FG,EO,080300,,20191225,126,162,,,
162,TL,PF_0010075_01,2019-12-25 09:00:00,FG,EL,080300,,20191225,126,163,,,
163,HI,PF_0010075_01,2019-12-25 09:00:00,FG,EI,080300,83.58,20191225,378,164,,,
164,TE,PF_0010075_01,2019-12-25 09:00:00,FG,EO,080300,-.7,20191225,126,165,,,
165,SR,PF_0010075_01,2019-12-25 09:00:00,FG,EO,080300,120.19,20191225,126,166,,,
166,RP,PF_0010075_01,2019-12-25 09:00:00,FG,EO,080300,0,20191225,126,167,,,
167,HL,PF_0010075_01,2019-12-25 09:00:00,FG,NT,080300,,20191225,126,168,,,
168,TI,PF_0010075_01,2019-12-25 09:00:00,FG,EI,080300,16.13,20191225,378,169,,,
169,CI,PF_0010075_01,2019-12-25 09:00:00,FG,EI,080300,622.02,20191225,126,170,,,
170,WS,PF_0010075_01,2019-12-25 10:00:00,FG,EO,080300,.14,20191225,129,171,,,
171,CI,PF_0010075_01,2019-12-25 10:00:00,FG,EI,080300,536.47,20191225,129,172,,,
172,TI,PF_0010075_01,2019-12-25 10:00:00,FG,EI,080300,19.08,20191225,387,173,,,
173,HL,PF_0010075_01,2019-12-25 10:00:00,FG,NT,080300,,20191225,129,174,,,
174,HI,PF_0010075_01,2019-12-25 10:00:00,FG,EI,080300,81.51,20191225,387,175,,,
175,RP,PF_0010075_01,2019-12-25 10:00:00,FG,EO,080300,0,20191225,129,176,,,
176,TL,PF_0010075_01,2019-12-25 10:00:00,FG,EL,080300,,20191225,129,177,,,
177,SR,PF_0010075_01,2019-12-25 10:00:00,FG,EO,080300,339.23,20191225,129,178,,,
178,TE,PF_0010075_01,2019-12-25 10:00:00,FG,EO,080300,2.63,20191225,129,179,,,
179,WD,PF_0010075_01,2019-12-25 10:00:00,FG,EO,080300,,20191225,129,180,,,
180,SR,PF_0010075_01,2019-12-25 11:00:00,FG,EO,080300,384.6,20191225,129,181,,,
181,TI,PF_0010075_01,2019-12-25 11:00:00,FG,EI,080300,21.2,20191225,387,182,,,
182,CI,PF_0010075_01,2019-12-25 11:00:00,FG,EI,080300,534.3,20191225,129,183,,,
183,TE,PF_0010075_01,2019-12-25 11:00:00,FG,EO,080300,4.91,20191225,129,184,,,
184,HL,PF_0010075_01,2019-12-25 11:00:00,FG,NT,080300,,20191225,129,185,,,
185,HI,PF_0010075_01,2019-12-25 11:00:00,FG,EI,080300,76.27,20191225,387,186,,,
186,TL,PF_0010075_01,2019-12-25 11:00:00,FG,EL,080300,,20191225,129,187,,,
187,RP,PF_0010075_01,2019-12-25 11:00:00,FG,EO,080300,0,20191225,129,188,,,
188,WD,PF_0010075_01,2019-12-25 11:00:00,FG,EO,080300,,20191225,129,189,,,
189,WS,PF_0010075_01,2019-12-25 11:00:00,FG,EO,080300,.52,20191225,129,190,,,
190,WD,PF_0010075_01,2019-12-25 12:00:00,FG,EO,080300,,20191225,129,191,,,
191,TI,PF_0010075_01,2019-12-25 12:00:00,FG,EI,080300,22.47,20191225,387,192,,,
192,RP,PF_0010075_01,2019-12-25 12:00:00,FG,EO,080300,0,20191225,129,193,,,
193,CI,PF_0010075_01,2019-12-25 12:00:00,FG,EI,080300,521.65,20191225,129,194,,,
194,HL,PF_0010075_01,2019-12-25 12:00:00,FG,NT,080300,,20191225,129,195,,,
195,TL,PF_0010075_01,2019-12-25 12:00:00,FG,EL,080300,,20191225,129,196,,,
196,HI,PF_0010075_01,2019-12-25 12:00:00,FG,EI,080300,69.99,20191225,387,197,,,
197,SR,PF_0010075_01,2019-12-25 12:00:00,FG,EO,080300,381.21,20191225,129,198,,,
198,TE,PF_0010075_01,2019-12-25 12:00:00,FG,EO,080300,7.53,20191225,129,199,,,
199,WS,PF_0010075_01,2019-12-25 12:00:00,FG,EO,080300,.83,20191225,129,200,,,
200,TE,PF_0010075_01,2019-12-25 13:00:00,FG,EO,080300,9.4,20191225,126,201,,,
201,TI,PF_0010075_01,2019-12-25 13:00:00,FG,EI,080300,23.9,20191225,378,202,,,
202,HL,PF_0010075_01,2019-12-25 13:00:00,FG,NT,080300,,20191225,126,203,,,
203,RP,PF_0010075_01,2019-12-25 13:00:00,FG,EO,080300,0,20191225,126,204,,,
204,SR,PF_0010075_01,2019-12-25 13:00:00,FG,EO,080300,423.26,20191225,126,205,,,
205,CI,PF_0010075_01,2019-12-25 13:00:00,FG,EI,080300,495.21,20191225,126,206,,,
206,HI,PF_0010075_01,2019-12-25 13:00:00,FG,EI,080300,62.27,20191225,378,207,,,
207,TL,PF_0010075_01,2019-12-25 13:00:00,FG,EL,080300,,20191225,126,208,,,
208,WD,PF_0010075_01,2019-12-25 13:00:00,FG,EO,080300,,20191225,126,209,,,
209,WS,PF_0010075_01,2019-12-25 13:00:00,FG,EO,080300,.98,20191225,126,210,,,
210,TI,PF_0010075_01,2019-12-25 14:00:00,FG,EI,080300,23.92,20191225,378,211,,,
211,HL,PF_0010075_01,2019-12-25 14:00:00,FG,NT,080300,,20191225,126,212,,,
212,RP,PF_0010075_01,2019-12-25 14:00:00,FG,EO,080300,0,20191225,126,213,,,
213,TL,PF_0010075_01,2019-12-25 14:00:00,FG,EL,080300,,20191225,126,214,,,
214,TE,PF_0010075_01,2019-12-25 14:00:00,FG,EO,080300,10.01,20191225,126,215,,,
215,SR,PF_0010075_01,2019-12-25 14:00:00,FG,EO,080300,334.83,20191225,126,216,,,
216,CI,PF_0010075_01,2019-12-25 14:00:00,FG,EI,080300,448.14,20191225,126,217,,,
217,WS,PF_0010075_01,2019-12-25 14:00:00,FG,EO,080300,2.42,20191225,126,218,,,
218,HI,PF_0010075_01,2019-12-25 14:00:00,FG,EI,080300,59.82,20191225,378,219,,,
219,WD,PF_0010075_01,2019-12-25 14:00:00,FG,EO,080300,,20191225,126,220,,,
220,HI,PF_0010075_01,2019-12-25 15:00:00,FG,EI,080300,74.6,20191225,378,221,,,
221,CI,PF_0010075_01,2019-12-25 15:00:00,FG,EI,080300,438.5,20191225,126,222,,,
222,SR,PF_0010075_01,2019-12-25 15:00:00,FG,EO,080300,117.98,20191225,126,223,,,
223,RP,PF_0010075_01,2019-12-25 15:00:00,FG,EO,080300,0,20191225,126,224,,,
224,HL,PF_0010075_01,2019-12-25 15:00:00,FG,NT,080300,,20191225,126,225,,,
225,TI,PF_0010075_01,2019-12-25 15:00:00,FG,EI,080300,22.23,20191225,378,226,,,
226,TE,PF_0010075_01,2019-12-25 15:00:00,FG,EO,080300,9.6,20191225,126,227,,,
227,WS,PF_0010075_01,2019-12-25 15:00:00,FG,EO,080300,1.93,20191225,126,228,,,
228,WD,PF_0010075_01,2019-12-25 15:00:00,FG,EO,080300,,20191225,126,229,,,
229,TL,PF_0010075_01,2019-12-25 15:00:00,FG,EL,080300,,20191225,126,230,,,
230,WS,PF_0010075_01,2019-12-25 16:00:00,FG,EO,080300,2.02,20191225,126,231,,,
231,TL,PF_0010075_01,2019-12-25 16:00:00,FG,EL,080300,,20191225,126,232,,,
232,HL,PF_0010075_01,2019-12-25 16:00:00,FG,NT,080300,,20191225,126,233,,,
233,HI,PF_0010075_01,2019-12-25 16:00:00,FG,EI,080300,86.75,20191225,378,234,,,
234,TI,PF_0010075_01,2019-12-25 16:00:00,FG,EI,080300,19.72,20191225,378,235,,,
235,TE,PF_0010075_01,2019-12-25 16:00:00,FG,EO,080300,9.08,20191225,126,236,,,
236,RP,PF_0010075_01,2019-12-25 16:00:00,FG,EO,080300,0,20191225,126,237,,,
237,SR,PF_0010075_01,2019-12-25 16:00:00,FG,EO,080300,40.64,20191225,126,238,,,
238,CI,PF_0010075_01,2019-12-25 16:00:00,FG,EI,080300,446.17,20191225,126,239,,,
239,WD,PF_0010075_01,2019-12-25 16:00:00,FG,EO,080300,,20191225,126,240,,,
240,HL,PF_0010075_01,2019-12-25 17:00:00,FG,NT,080300,,20191225,129,241,,,
241,WS,PF_0010075_01,2019-12-25 17:00:00,FG,EO,080300,1.3,20191225,129,242,,,
242,RP,PF_0010075_01,2019-12-25 17:00:00,FG,EO,080300,0,20191225,129,243,,,
243,HI,PF_0010075_01,2019-12-25 17:00:00,FG,EI,080300,88.84,20191225,387,244,,,
244,SR,PF_0010075_01,2019-12-25 17:00:00,FG,EO,080300,3.7,20191225,129,245,,,
245,TL,PF_0010075_01,2019-12-25 17:00:00,FG,EL,080300,,20191225,129,246,,,
246,TE,PF_0010075_01,2019-12-25 17:00:00,FG,EO,080300,7.8,20191225,129,247,,,
247,TI,PF_0010075_01,2019-12-25 17:00:00,FG,EI,080300,18.25,20191225,387,248,,,
248,WD,PF_0010075_01,2019-12-25 17:00:00,FG,EO,080300,,20191225,129,249,,,
249,CI,PF_0010075_01,2019-12-25 17:00:00,FG,EI,080300,476.07,20191225,129,250,,,
250,TI,PF_0010075_01,2019-12-25 18:00:00,FG,EI,080300,16.8,20191225,387,251,,,
251,TL,PF_0010075_01,2019-12-25 18:00:00,FG,EL,080300,,20191225,129,252,,,
252,HL,PF_0010075_01,2019-12-25 18:00:00,FG,NT,080300,,20191225,129,253,,,
253,RP,PF_0010075_01,2019-12-25 18:00:00,FG,EO,080300,0,20191225,129,254,,,
254,HI,PF_0010075_01,2019-12-25 18:00:00,FG,EI,080300,88.97,20191225,387,255,,,
255,SR,PF_0010075_01,2019-12-25 18:00:00,FG,EO,080300,0,20191225,129,256,,,
256,TE,PF_0010075_01,2019-12-25 18:00:00,FG,EO,080300,7.36,20191225,129,257,,,
257,CI,PF_0010075_01,2019-12-25 18:00:00,FG,EI,080300,499.84,20191225,129,258,,,
258,WS,PF_0010075_01,2019-12-25 18:00:00,FG,EO,080300,.97,20191225,129,259,,,
259,WD,PF_0010075_01,2019-12-25 18:00:00,FG,EO,080300,,20191225,129,260,,,
260,WD,PF_0010075_01,2019-12-25 19:00:00,FG,EO,080300,,20191225,126,261,,,
261,WS,PF_0010075_01,2019-12-25 19:00:00,FG,EO,080300,0,20191225,126,262,,,
262,TE,PF_0010075_01,2019-12-25 19:00:00,FG,EO,080300,6.1,20191225,126,263,,,
263,TI,PF_0010075_01,2019-12-25 19:00:00,FG,EI,080300,16.21,20191225,378,264,,,
264,TL,PF_0010075_01,2019-12-25 19:00:00,FG,EL,080300,,20191225,126,265,,,
265,RP,PF_0010075_01,2019-12-25 19:00:00,FG,EO,080300,0,20191225,126,266,,,
266,SR,PF_0010075_01,2019-12-25 19:00:00,FG,EO,080300,0,20191225,126,267,,,
267,CI,PF_0010075_01,2019-12-25 19:00:00,FG,EI,080300,516.98,20191225,126,268,,,
268,HI,PF_0010075_01,2019-12-25 19:00:00,FG,EI,080300,88.94,20191225,378,269,,,
269,HL,PF_0010075_01,2019-12-25 19:00:00,FG,NT,080300,,20191225,126,270,,,
270,CI,PF_0010075_01,2019-12-25 20:00:00,FG,EI,080300,532.57,20191225,126,271,,,
271,SR,PF_0010075_01,2019-12-25 20:00:00,FG,EO,080300,0,20191225,126,272,,,
272,HL,PF_0010075_01,2019-12-25 20:00:00,FG,NT,080300,,20191225,126,273,,,
273,WS,PF_0010075_01,2019-12-25 20:00:00,FG,EO,080300,0,20191225,126,274,,,
274,TI,PF_0010075_01,2019-12-25 20:00:00,FG,EI,080300,15.64,20191225,378,275,,,
275,TL,PF_0010075_01,2019-12-25 20:00:00,FG,EL,080300,,20191225,126,276,,,
276,RP,PF_0010075_01,2019-12-25 20:00:00,FG,EO,080300,0,20191225,126,277,,,
277,TE,PF_0010075_01,2019-12-25 20:00:00,FG,EO,080300,5.45,20191225,126,278,,,
278,HI,PF_0010075_01,2019-12-25 20:00:00,FG,EI,080300,88.18,20191225,378,279,,,
