,fatrCode,facilityId,measDate,fldCode,sectCode,itemCode,senVal,ymd,cntCollect,num,totalRows,totalPage,currentPage
71,TI,PF_0006415_01,2020-05-15 23:00:00,FG,EI,080300,18.41,20200515,60,72,,,
72,HI,PF_0006415_01,2020-05-16 00:00:00,FG,EI,080300,91.56,20200516,60,73,,,
73,TI,PF_0006415_01,2020-05-16 00:00:00,FG,EI,080300,18.25,20200516,60,74,,,
74,LI,PF_0006415_01,2020-05-16 00:00:00,FG,EI,080300,2,20200516,60,75,,,
75,LI,PF_0006415_01,2020-05-16 01:00:00,FG,EI,080300,2,20200516,60,76,,,
76,HI,PF_0006415_01,2020-05-16 01:00:00,FG,EI,080300,91.69,20200516,60,77,,,
77,TI,PF_0006415_01,2020-05-16 01:00:00,FG,EI,080300,18.12,20200516,60,78,,,
78,HI,PF_0006415_01,2020-05-16 02:00:00,FG,EI,080300,91.88,20200516,59,79,,,
79,LI,PF_0006415_01,2020-05-16 02:00:00,FG,EI,080300,2,20200516,59,80,,,
80,TI,PF_0006415_01,2020-05-16 02:00:00,FG,EI,080300,18.04,20200516,59,81,,,
81,HI,PF_0006415_01,2020-05-16 03:00:00,FG,EI,080300,91.99,20200516,60,82,,,
82,TI,PF_0006415_01,2020-05-16 03:00:00,FG,EI,080300,18.02,20200516,60,83,,,
83,LI,PF_0006415_01,2020-05-16 03:00:00,FG,EI,080300,2,20200516,60,84,,,
84,LI,PF_0006415_01,2020-05-16 04:00:00,FG,EI,080300,2,20200516,60,85,,,
85,HI,PF_0006415_01,2020-05-16 04:00:00,FG,EI,080300,92.03,20200516,60,86,,,
86,TI,PF_0006415_01,2020-05-16 04:00:00,FG,EI,080300,17.91,20200516,60,87,,,
87,TI,PF_0006415_01,2020-05-16 05:00:00,FG,EI,080300,17.8,20200516,60,88,,,
88,HI,PF_0006415_01,2020-05-16 05:00:00,FG,EI,080300,92.07,20200516,60,89,,,
89,LI,PF_0006415_01,2020-05-16 05:00:00,FG,EI,080300,9.18,20200516,60,90,,,
90,HI,PF_0006415_01,2020-05-16 06:00:00,FG,EI,080300,92.33,20200516,58,91,,,
91,TI,PF_0006415_01,2020-05-16 06:00:00,FG,EI,080300,18.14,20200516,58,92,,,
92,LI,PF_0006415_01,2020-05-16 06:00:00,FG,EI,080300,153.29,20200516,58,93,,,
93,TI,PF_0006415_01,2020-05-16 07:00:00,FG,EI,080300,20.04,20200516,60,94,,,
94,LI,PF_0006415_01,2020-05-16 07:00:00,FG,EI,080300,357.87,20200516,60,95,,,
95,HI,PF_0006415_01,2020-05-16 07:00:00,FG,EI,080300,92.85,20200516,60,96,,,
96,TI,PF_0006415_01,2020-05-16 08:00:00,FG,EI,080300,22.86,20200516,60,97,,,
97,LI,PF_0006415_01,2020-05-16 08:00:00,FG,EI,080300,572.08,20200516,60,98,,,
98,HI,PF_0006415_01,2020-05-16 08:00:00,FG,EI,080300,93.06,20200516,60,99,,,
99,HI,PF_0006415_01,2020-05-16 09:00:00,FG,EI,080300,94.9,20200516,60,100,,,
100,TI,PF_0006415_01,2020-05-16 09:00:00,FG,EI,080300,29.63,20200516,60,101,,,
101,LI,PF_0006415_01,2020-05-16 09:00:00,FG,EI,080300,1302.1,20200516,60,102,,,
102,LI,PF_0006415_01,2020-05-16 10:00:00,FG,EI,080300,1339.62,20200516,60,103,,,
103,TI,PF_0006415_01,2020-05-16 10:00:00,FG,EI,080300,34.74,20200516,60,104,,,
104,HI,PF_0006415_01,2020-05-16 10:00:00,FG,EI,080300,90.27,20200516,60,105,,,
105,TI,PF_0006415_01,2020-05-16 11:00:00,FG,EI,080300,40.53,20200516,60,106,,,
106,HI,PF_0006415_01,2020-05-16 11:00:00,FG,EI,080300,89.79,20200516,60,107,,,
107,LI,PF_0006415_01,2020-05-16 11:00:00,FG,EI,080300,1768.23,20200516,60,108,,,
108,TI,PF_0006415_01,2020-05-16 12:00:00,FG,EI,080300,47.13,20200516,39,109,,,
109,HI,PF_0006415_01,2020-05-16 12:00:00,FG,EI,080300,87.45,20200516,60,110,,,
110,LI,PF_0006415_01,2020-05-16 12:00:00,FG,EI,080300,1981.27,20200516,60,111,,,
111,HI,PF_0006415_01,2020-05-16 13:00:00,FG,EI,080300,83.32,20200516,60,112,,,
112,LI,PF_0006415_01,2020-05-16 13:00:00,FG,EI,080300,1951.27,20200516,60,113,,,
113,HI,PF_0006415_01,2020-05-16 14:00:00,FG,EI,080300,78.92,20200516,60,114,,,
114,LI,PF_0006415_01,2020-05-16 14:00:00,FG,EI,080300,1526.03,20200516,60,115,,,
115,LI,PF_0006415_01,2020-05-16 15:00:00,FG,EI,080300,1281.51,20200516,59,116,,,
116,HI,PF_0006415_01,2020-05-16 15:00:00,FG,EI,080300,79.61,20200516,59,117,,,
117,TI,PF_0006415_01,2020-05-16 15:00:00,FG,EI,080300,48.6,20200516,42,118,,,
118,HI,PF_0006415_01,2020-05-16 16:00:00,FG,EI,080300,81.06,20200516,60,119,,,
119,LI,PF_0006415_01,2020-05-16 16:00:00,FG,EI,080300,1058.5,20200516,60,120,,,
120,TI,PF_0006415_01,2020-05-16 16:00:00,FG,EI,080300,45.71,20200516,60,121,,,
121,LI,PF_0006415_01,2020-05-16 17:00:00,FG,EI,080300,620.96,20200516,53,122,,,
122,TI,PF_0006415_01,2020-05-16 17:00:00,FG,EI,080300,40.81,20200516,53,123,,,
123,HI,PF_0006415_01,2020-05-16 17:00:00,FG,EI,080300,82.43,20200516,53,124,,,
124,LI,PF_0006415_01,2020-05-16 18:00:00,FG,EI,080300,437.76,20200516,59,125,,,
125,HI,PF_0006415_01,2020-05-16 18:00:00,FG,EI,080300,84.54,20200516,59,126,,,
126,TI,PF_0006415_01,2020-05-16 18:00:00,FG,EI,080300,36.42,20200516,59,127,,,
127,HI,PF_0006415_01,2020-05-16 19:00:00,FG,EI,080300,86.55,20200516,60,128,,,
128,TI,PF_0006415_01,2020-05-16 19:00:00,FG,EI,080300,31.77,20200516,60,129,,,
129,LI,PF_0006415_01,2020-05-16 19:00:00,FG,EI,080300,31.5,20200516,60,130,,,
130,TI,PF_0006415_01,2020-05-16 20:00:00,FG,EI,080300,27.93,20200516,60,131,,,
131,HI,PF_0006415_01,2020-05-16 20:00:00,FG,EI,080300,88.73,20200516,60,132,,,
132,LI,PF_0006415_01,2020-05-16 20:00:00,FG,EI,080300,2,20200516,60,133,,,
133,HI,PF_0006415_01,2020-05-16 21:00:00,FG,EI,080300,89.42,20200516,52,134,,,
134,TI,PF_0006415_01,2020-05-16 21:00:00,FG,EI,080300,24.6,20200516,52,135,,,
135,LI,PF_0006415_01,2020-05-16 21:00:00,FG,EI,080300,2,20200516,52,136,,,
136,LI,PF_0006415_01,2020-05-16 22:00:00,FG,EI,080300,2,20200516,60,137,,,
137,TI,PF_0006415_01,2020-05-16 22:00:00,FG,EI,080300,25.26,20200516,60,138,,,
138,HI,PF_0006415_01,2020-05-16 22:00:00,FG,EI,080300,90.8,20200516,60,139,,,
139,TI,PF_0006415_01,2020-05-16 23:00:00,FG,EI,080300,24.91,20200516,60,140,,,
140,HI,PF_0006415_01,2020-05-16 23:00:00,FG,EI,080300,91.75,20200516,60,141,,,
141,LI,PF_0006415_01,2020-05-16 23:00:00,FG,EI,080300,2,20200516,60,142,,,
142,LI,PF_0006415_01,2020-05-18 00:00:00,FG,EI,080300,2,20200518,60,143,,,
143,HI,PF_0006415_01,2020-05-18 00:00:00,FG,EI,080300,84.21,20200518,60,144,,,
144,TI,PF_0006415_01,2020-05-18 00:00:00,FG,EI,080300,27.01,20200518,60,145,,,
145,HI,PF_0006415_01,2020-05-18 01:00:00,FG,EI,080300,84.76,20200518,60,146,,,
146,LI,PF_0006415_01,2020-05-18 01:00:00,FG,EI,080300,2,20200518,60,147,,,
147,TI,PF_0006415_01,2020-05-18 01:00:00,FG,EI,080300,26.29,20200518,60,148,,,
148,HI,PF_0006415_01,2020-05-18 02:00:00,FG,EI,080300,84.51,20200518,60,149,,,
149,LI,PF_0006415_01,2020-05-18 02:00:00,FG,EI,080300,2,20200518,60,150,,,
150,TI,PF_0006415_01,2020-05-18 02:00:00,FG,EI,080300,25.45,20200518,60,151,,,
151,HI,PF_0006415_01,2020-05-18 03:00:00,FG,EI,080300,84.84,20200518,60,152,,,
152,LI,PF_0006415_01,2020-05-18 03:00:00,FG,EI,080300,2,20200518,60,153,,,
153,TI,PF_0006415_01,2020-05-18 03:00:00,FG,EI,080300,24.7,20200518,60,154,,,
154,HI,PF_0006415_01,2020-05-18 04:00:00,FG,EI,080300,86.47,20200518,60,155,,,
155,TI,PF_0006415_01,2020-05-18 04:00:00,FG,EI,080300,24.79,20200518,60,156,,,
156,LI,PF_0006415_01,2020-05-18 04:00:00,FG,EI,080300,2,20200518,60,157,,,
157,HI,PF_0006415_01,2020-05-18 05:00:00,FG,EI,080300,86.64,20200518,60,158,,,
158,TI,PF_0006415_01,2020-05-18 05:00:00,FG,EI,080300,24.82,20200518,60,159,,,
159,LI,PF_0006415_01,2020-05-18 05:00:00,FG,EI,080300,40.32,20200518,60,160,,,
160,LI,PF_0006415_01,2020-05-18 06:00:00,FG,EI,080300,381.68,20200518,60,161,,,
161,TI,PF_0006415_01,2020-05-18 06:00:00,FG,EI,080300,25.67,20200518,60,162,,,
162,HI,PF_0006415_01,2020-05-18 06:00:00,FG,EI,080300,85.72,20200518,60,163,,,
163,HI,PF_0006415_01,2020-05-18 07:00:00,FG,EI,080300,84.53,20200518,60,164,,,
164,TI,PF_0006415_01,2020-05-18 07:00:00,FG,EI,080300,29.14,20200518,60,165,,,
165,LI,PF_0006415_01,2020-05-18 07:00:00,FG,EI,080300,828.53,20200518,60,166,,,
166,HI,PF_0006415_01,2020-05-18 08:00:00,FG,EI,080300,83.11,20200518,60,167,,,
167,TI,PF_0006415_01,2020-05-18 08:00:00,FG,EI,080300,32.75,20200518,60,168,,,
168,LI,PF_0006415_01,2020-05-18 08:00:00,FG,EI,080300,1188.53,20200518,60,169,,,
169,TI,PF_0006415_01,2020-05-18 09:00:00,FG,EI,080300,42.36,20200518,60,170,,,
170,LI,PF_0006415_01,2020-05-18 09:00:00,FG,EI,080300,1960.73,20200518,60,171,,,
171,HI,PF_0006415_01,2020-05-18 09:00:00,FG,EI,080300,74.26,20200518,60,172,,,
172,HI,PF_0006415_01,2020-05-18 10:00:00,FG,EI,080300,67.91,20200518,60,173,,,
173,LI,PF_0006415_01,2020-05-18 10:00:00,FG,EI,080300,1480.28,20200518,60,174,,,
174,TI,PF_0006415_01,2020-05-18 10:00:00,FG,EI,080300,46.52,20200518,60,175,,,
175,TI,PF_0006415_01,2020-05-18 11:00:00,FG,EI,080300,40.95,20200518,60,176,,,
176,HI,PF_0006415_01,2020-05-18 11:00:00,FG,EI,080300,73.72,20200518,60,177,,,
177,LI,PF_0006415_01,2020-05-18 11:00:00,FG,EI,080300,937.3,20200518,60,178,,,
178,HI,PF_0006415_01,2020-05-18 12:00:00,FG,EI,080300,77.62,20200518,60,179,,,
179,TI,PF_0006415_01,2020-05-18 12:00:00,FG,EI,080300,38.13,20200518,60,180,,,
180,LI,PF_0006415_01,2020-05-18 12:00:00,FG,EI,080300,953.95,20200518,60,181,,,
181,HI,PF_0006415_01,2020-05-18 13:00:00,FG,EI,080300,77.23,20200518,60,182,,,
182,TI,PF_0006415_01,2020-05-18 13:00:00,FG,EI,080300,38.7,20200518,60,183,,,
183,LI,PF_0006415_01,2020-05-18 13:00:00,FG,EI,080300,1351.95,20200518,60,184,,,
184,LI,PF_0006415_01,2020-05-18 14:00:00,FG,EI,080300,971.07,20200518,60,185,,,
185,HI,PF_0006415_01,2020-05-18 14:00:00,FG,EI,080300,73.45,20200518,60,186,,,
186,TI,PF_0006415_01,2020-05-18 14:00:00,FG,EI,080300,41.29,20200518,60,187,,,
187,LI,PF_0006415_01,2020-05-18 15:00:00,FG,EI,080300,1011.56,20200518,59,188,,,
188,HI,PF_0006415_01,2020-05-18 15:00:00,FG,EI,080300,74.92,20200518,59,189,,,
189,TI,PF_0006415_01,2020-05-18 15:00:00,FG,EI,080300,39.95,20200518,59,190,,,
190,HI,PF_0006415_01,2020-05-18 16:00:00,FG,EI,080300,78.55,20200518,58,191,,,
191,LI,PF_0006415_01,2020-05-18 16:00:00,FG,EI,080300,469.84,20200518,58,192,,,
192,TI,PF_0006415_01,2020-05-18 16:00:00,FG,EI,080300,36.77,20200518,58,193,,,
193,TI,PF_0006415_01,2020-05-18 17:00:00,FG,EI,080300,33.66,20200518,51,194,,,
194,HI,PF_0006415_01,2020-05-18 17:00:00,FG,EI,080300,82.28,20200518,51,195,,,
195,LI,PF_0006415_01,2020-05-18 17:00:00,FG,EI,080300,209.88,20200518,51,196,,,
196,TI,PF_0006415_01,2020-05-18 18:00:00,FG,EI,080300,28.75,20200518,47,197,,,
197,HI,PF_0006415_01,2020-05-18 18:00:00,FG,EI,080300,84.57,20200518,47,198,,,
198,LI,PF_0006415_01,2020-05-18 18:00:00,FG,EI,080300,106.85,20200518,47,199,,,
199,HI,PF_0006415_01,2020-05-18 19:00:00,FG,EI,080300,85.19,20200518,60,200,,,
200,LI,PF_0006415_01,2020-05-18 19:00:00,FG,EI,080300,8.18,20200518,60,201,,,
201,TI,PF_0006415_01,2020-05-18 19:00:00,FG,EI,080300,28.3,20200518,60,202,,,
202,HI,PF_0006415_01,2020-05-18 20:00:00,FG,EI,080300,86.05,20200518,60,203,,,
203,LI,PF_0006415_01,2020-05-18 20:00:00,FG,EI,080300,2,20200518,60,204,,,
204,TI,PF_0006415_01,2020-05-18 20:00:00,FG,EI,080300,27.11,20200518,60,205,,,
205,HI,PF_0006415_01,2020-05-18 21:00:00,FG,EI,080300,86.33,20200518,60,206,,,
206,LI,PF_0006415_01,2020-05-18 21:00:00,FG,EI,080300,2,20200518,60,207,,,
207,TI,PF_0006415_01,2020-05-18 21:00:00,FG,EI,080300,26.38,20200518,60,208,,,
208,HI,PF_0006415_01,2020-05-18 22:00:00,FG,EI,080300,86.71,20200518,60,209,,,
209,TI,PF_0006415_01,2020-05-18 22:00:00,FG,EI,080300,25.6,20200518,60,210,,,
210,LI,PF_0006415_01,2020-05-18 22:00:00,FG,EI,080300,2,20200518,60,211,,,
211,TI,PF_0006415_01,2020-05-18 23:00:00,FG,EI,080300,25.03,20200518,60,212,,,
212,HI,PF_0006415_01,2020-05-18 23:00:00,FG,EI,080300,86.9,20200518,60,213,,,
213,LI,PF_0006415_01,2020-05-18 23:00:00,FG,EI,080300,2,20200518,60,214,,,
214,HI,PF_0006415_01,2020-05-19 00:00:00,FG,EI,080300,86.15,20200519,60,215,,,
215,LI,PF_0006415_01,2020-05-19 00:00:00,FG,EI,080300,2,20200519,60,216,,,
216,TI,PF_0006415_01,2020-05-19 00:00:00,FG,EI,080300,24.2,20200519,60,217,,,
217,TI,PF_0006415_01,2020-05-19 01:00:00,FG,EI,080300,23.32,20200519,60,218,,,
218,HI,PF_0006415_01,2020-05-19 01:00:00,FG,EI,080300,86.31,20200519,60,219,,,
219,LI,PF_0006415_01,2020-05-19 01:00:00,FG,EI,080300,2,20200519,60,220,,,
220,HI,PF_0006415_01,2020-05-19 02:00:00,FG,EI,080300,85.77,20200519,56,221,,,
221,TI,PF_0006415_01,2020-05-19 02:00:00,FG,EI,080300,20.24,20200519,56,222,,,
222,LI,PF_0006415_01,2020-05-19 02:00:00,FG,EI,080300,2,20200519,56,223,,,
223,HI,PF_0006415_01,2020-05-19 03:00:00,FG,EI,080300,87.82,20200519,60,224,,,
224,LI,PF_0006415_01,2020-05-19 03:00:00,FG,EI,080300,2,20200519,60,225,,,
225,TI,PF_0006415_01,2020-05-19 03:00:00,FG,EI,080300,21.12,20200519,60,226,,,
226,TI,PF_0006415_01,2020-05-19 04:00:00,FG,EI,080300,20.35,20200519,60,227,,,
227,LI,PF_0006415_01,2020-05-19 04:00:00,FG,EI,080300,2,20200519,60,228,,,
228,HI,PF_0006415_01,2020-05-19 04:00:00,FG,EI,080300,87.78,20200519,60,229,,,
229,TI,PF_0006415_01,2020-05-19 05:00:00,FG,EI,080300,19.87,20200519,60,230,,,
230,HI,PF_0006415_01,2020-05-19 05:00:00,FG,EI,080300,87.87,20200519,60,231,,,
231,LI,PF_0006415_01,2020-05-19 05:00:00,FG,EI,080300,74.98,20200519,60,232,,,
232,TI,PF_0006415_01,2020-05-19 06:00:00,FG,EI,080300,21.83,20200519,60,233,,,
233,HI,PF_0006415_01,2020-05-19 06:00:00,FG,EI,080300,86.77,20200519,60,234,,,
234,LI,PF_0006415_01,2020-05-19 06:00:00,FG,EI,080300,775.02,20200519,60,235,,,
235,HI,PF_0006415_01,2020-05-19 07:00:00,FG,EI,080300,81.57,20200519,60,236,,,
236,LI,PF_0006415_01,2020-05-19 07:00:00,FG,EI,080300,1024.93,20200519,60,237,,,
237,TI,PF_0006415_01,2020-05-19 07:00:00,FG,EI,080300,26.84,20200519,60,238,,,
238,HI,PF_0006415_01,2020-05-19 08:00:00,FG,EI,080300,80.84,20200519,60,239,,,
239,TI,PF_0006415_01,2020-05-19 08:00:00,FG,EI,080300,28.88,20200519,60,240,,,
240,LI,PF_0006415_01,2020-05-19 08:00:00,FG,EI,080300,847.92,20200519,60,241,,,
241,LI,PF_0006415_01,2020-05-19 09:00:00,FG,EI,080300,1269.38,20200519,60,242,,,
242,HI,PF_0006415_01,2020-05-19 09:00:00,FG,EI,080300,77.71,20200519,60,243,,,
243,TI,PF_0006415_01,2020-05-19 09:00:00,FG,EI,080300,35.76,20200519,60,244,,,
244,LI,PF_0006415_01,2020-05-19 10:00:00,FG,EI,080300,1629.7,20200519,60,245,,,
245,HI,PF_0006415_01,2020-05-19 10:00:00,FG,EI,080300,73.52,20200519,60,246,,,
246,TI,PF_0006415_01,2020-05-19 10:00:00,FG,EI,080300,39.46,20200519,60,247,,,
247,LI,PF_0006415_01,2020-05-19 11:00:00,FG,EI,080300,2008.55,20200519,60,248,,,
248,HI,PF_0006415_01,2020-05-19 11:00:00,FG,EI,080300,64.28,20200519,60,249,,,
249,TI,PF_0006415_01,2020-05-19 11:00:00,FG,EI,080300,45.17,20200519,55,250,,,
250,HI,PF_0006415_01,2020-05-19 12:00:00,FG,EI,080300,56.17,20200519,60,251,,,
251,TI,PF_0006415_01,2020-05-19 12:00:00,FG,EI,080300,47.37,20200519,26,252,,,
252,LI,PF_0006415_01,2020-05-19 12:00:00,FG,EI,080300,1478.9,20200519,60,253,,,
253,TI,PF_0006415_01,2020-05-19 13:00:00,FG,EI,080300,40.49,20200519,60,254,,,
254,HI,PF_0006415_01,2020-05-19 13:00:00,FG,EI,080300,67.03,20200519,60,255,,,
255,LI,PF_0006415_01,2020-05-19 13:00:00,FG,EI,080300,1494.37,20200519,60,256,,,
256,TI,PF_0006415_01,2020-05-19 14:00:00,FG,EI,080300,46.46,20200519,45,257,,,
257,HI,PF_0006415_01,2020-05-19 14:00:00,FG,EI,080300,60.95,20200519,59,258,,,
258,LI,PF_0006415_01,2020-05-19 14:00:00,FG,EI,080300,1797.47,20200519,59,259,,,
259,LI,PF_0006415_01,2020-05-19 15:00:00,FG,EI,080300,1884.22,20200519,60,260,,,
260,HI,PF_0006415_01,2020-05-19 15:00:00,FG,EI,080300,51.85,20200519,60,261,,,
261,HI,PF_0006415_01,2020-05-19 16:00:00,FG,EI,080300,55.8,20200519,59,262,,,
262,LI,PF_0006415_01,2020-05-19 16:00:00,FG,EI,080300,826.27,20200519,59,263,,,
263,TI,PF_0006415_01,2020-05-19 16:00:00,FG,EI,080300,46.41,20200519,21,264,,,
264,HI,PF_0006415_01,2020-05-19 17:00:00,FG,EI,080300,69.37,20200519,60,265,,,
265,LI,PF_0006415_01,2020-05-19 17:00:00,FG,EI,080300,470.85,20200519,60,266,,,
266,TI,PF_0006415_01,2020-05-19 17:00:00,FG,EI,080300,38.41,20200519,60,267,,,
267,TI,PF_0006415_01,2020-05-19 18:00:00,FG,EI,080300,34.25,20200519,60,268,,,
268,HI,PF_0006415_01,2020-05-19 18:00:00,FG,EI,080300,72.63,20200519,60,269,,,
269,LI,PF_0006415_01,2020-05-19 18:00:00,FG,EI,080300,403.05,20200519,60,270,,,
270,TI,PF_0006415_01,2020-05-19 19:00:00,FG,EI,080300,29.87,20200519,60,271,,,
271,HI,PF_0006415_01,2020-05-19 19:00:00,FG,EI,080300,75.9,20200519,60,272,,,
